Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
111,Chad Beebe,MIN,DET,80,117,101.5,14.4
112,Brandon Zylstra,MIN,DET,96,117,109.0,5.1
113,Darius Jennings,TEN,DAL,103,118,107.8,2.9
114,Justin Watson,TB,CAR,105,127,111.8,7.8
115,Dwayne Harris,OAK,SF,106,119,111.8,5.1
116,Javon Wims,CHI,BUF,93,103,98.0,5.0
117,Nick Williams,LAR,NO,105,113,108.0,3.6
118,Cam Phillips,BUF,CHI,111,120,115.0,4.1
119,Damiere Byrd,CAR,TB,109,110,109.5,0.5
120,J'Mon Moore,GB,NE,106,116,111.0,5.0
121,Brian Quick,WAS,ATL,112,121,116.7,3.7
122,Darrius Heyward-Bey,PIT,BAL,112,124,118.0,4.9
123,Khadarel Hodge,LAR,NO,121,134,127.5,6.5
124,Marcus Kemp,KC,CLE,122,125,123.5,1.5
