Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
77,Courtland Sutton,DEN,BAL,51,87,75.1,7.3
78,Deonte Thompson,DAL,SEA,52,101,79.2,8.5
79,John Ross,CIN,CAR,51,96,74.4,8.4
80,Anthony Miller,CHI,ARI,46,98,77.8,8.7
81,Rishard Matthews,TEN,JAC,52,94,78.0,7.3
82,Rashard Higgins,CLE,NYJ,55,104,80.7,8.4
83,Jermaine Kearse,NYJ,CLE,55,110,100.1,12.3
84,Seth Roberts,OAK,MIA,57,106,96.5,8.4
85,James Washington,PIT,TB,58,91,79.0,7.4
86,Christian Kirk,ARI,CHI,58,110,80.2,6.5
87,Michael Gallup,DAL,SEA,58,101,85.3,8.5
88,Torrey Smith,CAR,CIN,59,95,87.0,5.6
89,Alshon Jeffery,PHI,IND,69,121,84.6,10.3
90,Zay Jones,BUF,MIN,63,104,85.0,8.5
91,Bruce Ellington,HOU,NYG,62,97,85.6,6.9
92,Jakeem Grant,MIA,OAK,61,109,88.1,8.3
93,Jaron Brown,SEA,DAL,74,102,89.9,5.2
94,Taywan Taylor,TEN,JAC,68,101,91.2,6.3
95,Cordarrelle Patterson,NE,DET,67,114,91.3,8.4
96,Martavis Bryant,OAK,MIA,68,130,92.7,7.5
97,Laquon Treadwell,MIN,BUF,71,108,93.0,6.1
98,Tre'Quan Smith,NO,ATL,67,113,93.8,9.4
99,Chester Rogers,IND,PHI,73,114,94.5,6.3
100,Jordan Matthews,PHI,IND,64,110,96.3,8.9
101,Tavon Austin,DAL,SEA,76,134,96.7,7.8
102,Trent Taylor,SF,KC,70,108,97.1,8.8
103,Chris Conley,KC,SF,63,112,97.3,7.3
104,Austin Carr,NO,ATL,68,109,98.2,8.1
105,Chad Williams,ARI,CHI,76,108,99.4,5.9
106,Adam Humphries,TB,PIT,69,113,99.8,9.4
107,J.,ARI,CHI,62,120,100.9,13.7
108,Cody Latimer,NYG,HOU,83,112,101.4,5.1
109,Shelton Gibson,PHI,IND,79,112,103.0,7.2
110,Jeremy Kerley,FA,,100,110,104.8,3.2
111,Andre Holmes,BUF,MIN,76,119,104.8,10.2
112,Marcell Ateman,OAK,MIA,103,108,105.7,2.1
113,Travis Benjamin,LAC,LAR,90,114,106.6,6.9
114,Terrance Williams,DAL,SEA,90,152,107.5,8.8
115,Tajae Sharpe,TEN,JAC,83,116,107.8,5.8
116,TJ Jones,DET,NE,73,118,108.8,12.4
117,Chris Moore,BAL,DEN,101,115,109.0,3.2
118,J'Mon Moore,GB,WAS,96,147,109.3,21.8
119,D.J. Chark,JAC,TEN,90,121,110.4,7.9
120,Equanimeous St. Brown,GB,WAS,97,151,110.6,15.3
121,Andre Roberts,NYJ,CLE,92,131,111.5,19.5
122,Demarcus Robinson,KC,SF,105,121,112.1,3.8
123,Ryan Switzer,PIT,TB,101,121,112.8,5.6
124,Marvin Hall,ATL,NO,104,120,113.9,5.3
125,ArDarius Stewart,NYJ,CLE,103,142,116.3,18.2
126,De'Anthony Thomas,KC,SF,111,123,116.6,3.8
127,Cameron Meredith,NO,ATL,87,146,117.7,13.6
128,Marquez Valdes-Scantling,GB,WAS,91,125,118.3,9.8
129,Stacy Coley,NYG,HOU,114,121,118.3,2.4
130,Kevin White,CHI,ARI,95,147,118.5,14.3
131,DeAndre Carter,PHI,IND,114,125,120.7,3.8
132,David Moore,SEA,DAL,111,130,120.7,5.7
133,Kendrick Bourne,SF,KC,111,136,121.3,7.0
134,Zach Pascal,IND,PHI,116,126,121.9,3.2
135,Robert Foster,BUF,MIN,100,135,122.2,10.1
136,Brandon LaFell,OAK,MIA,95,145,122.4,20.4
137,Justin Hunter,PIT,TB,96,152,122.5,20.1
138,Josh Reynolds,LAR,LAC,109,134,123.8,7.1
139,Justin Hardy,ATL,NO,120,130,125.3,3.3
140,Josh Malone,CIN,CAR,115,141,127.6,8.5
141,DaeSean Hamilton,DEN,BAL,117,137,127.8,6.2
142,Aldrick Robinson,MIN,BUF,103,148,128.3,16.2
143,Russell Shepard,NYG,HOU,122,135,129.3,5.4
144,Ray-Ray McCloud,BUF,MIN,123,138,131.0,5.0
145,Tim Patrick,DEN,BAL,97,149,131.9,15.6
146,Darrius Heyward-Bey,PIT,TB,128,139,133.7,4.8
147,Josh Bellamy,CHI,ARI,125,144,134.0,8.2
148,Geremy Davis,LAC,LAR,125,147,134.3,6.5
149,Keke Coutee,HOU,NYG,112,150,134.5,12.4
150,Jaydon Mickens,JAC,TEN,131,145,138.5,5.4
151,Alex Erickson,CIN,CAR,127,149,138.6,7.5
152,Sammie Coates,HOU,NYG,131,149,139.0,7.5
153,Freddie Martino,TB,PIT,136,143,139.0,2.9
154,Brice Butler,DAL,SEA,128,153,140.5,12.5
155,Richie James,SF,KC,140,142,141.0,1.0
156,Marcus Johnson,IND,PHI,137,148,142.5,5.5
157,Brian Quick,WAS,GB,135,154,144.5,9.5
158,Maurice Harris,WAS,GB,137,156,145.8,7.6
159,Keenan Reynolds,SEA,DAL,144,155,149.7,4.5
160,J.,LAC,LAR,151,156,153.5,2.5
161,Vyncint Smith,HOU,NYG,153,157,155.0,2.0
