Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
43,Nyheim Hines,IND,JAC,41,49,43.3,1.8,7.0,0.0790243902439
44,Peyton Barber,TB,NO,35,51,44.6,3.0,7.0,0.257142857143
45,Rex Burkhead,NE,PHI,37,52,44.6,2.4,7.0,0.155675675676
46,Jalen Richard,OAK,CIN,40,52,46.9,3.0,6.8,0.225
47,Gus Edwards,BAL,HOU,43,56,48.5,2.8,6.6,0.182325581395
48,DeAndre Washington,OAK,CIN,45,63,49.3,3.0,6.6,0.2
49,Darrel Williams,KC,LAC,45,65,50.2,3.6,6.4,0.288
50,Giovani Bernard,CIN,OAK,43,56,50.5,3.1,6.6,0.223488372093
51,Darrell Henderson,LAR,CHI,46,61,51.8,3.7,6.1,0.297608695652
52,Tony Pollard,DAL,DET,51,62,56.2,3.1,6.0,0.188431372549
53,Dare Ogunbowale,TB,NO,49,64,56.8,2.8,5.9,0.16
54,LeSean McCoy,KC,LAC,43,66,52.0,5.4,5.6,0.678139534884
55,Malcolm Brown,LAR,CHI,45,62,57.3,2.8,5.3,0.174222222222
56,Jeff Wilson,SF,ARI,42,64,54.8,4.8,4.9,0.548571428571
57,Patrick Laird,MIA,BUF,53,64,58.4,3.5,4.4,0.231132075472
58,Kenjon Barner,ATL,CAR,48,63,55.1,4.2,4.5,0.3675
59,Justice Hill,BAL,HOU,55,71,60.9,4.1,4.3,0.305636363636
60,Myles Gaskin,MIA,BUF,50,68,60.8,3.7,4.2,0.2738
61,Ryquell Armstead,JAC,IND,55,68,62.3,3.0,4.3,0.163636363636
62,Bilal Powell,NYJ,WAS,55,70,65.0,2.7,3.8,0.132545454545
63,Jay Ajayi,PHI,NE,43,91,59.8,13.1,3.8,3.99093023256
64,Qadree Ollison,ATL,CAR,54,73,64.2,4.5,3.6,0.375
65,Boston Scott,PHI,NE,45,80,67.0,10.3,3.5,2.35755555556
66,Ty Montgomery,NYJ,WAS,50,75,67.1,2.6,3.5,0.1352
67,Paul Perkins,FA,,48,64,56.3,4.2,3.4,0.3675
68,Wendell Smallwood,WAS,NYJ,58,81,68.5,5.5,3.3,0.521551724138
69,Trey Edmunds,PIT,CLE,58,80,70.6,5.2,3.3,0.466206896552
70,CJ Ham,MIN,DEN,65,77,71.5,2.5,3.2,0.0961538461538
71,Ameer Abdullah,MIN,DEN,60,85,74.4,4.4,3.2,0.322666666667
72,Reggie Bonnafon,CAR,ATL,65,87,72.2,5.1,3.1,0.400153846154
73,Darwin Thompson,KC,LAC,61,98,72.7,7.0,3.1,0.803278688525
74,Brandon Bolden,NE,PHI,66,80,74.6,3.4,2.9,0.175151515152
75,Trayveon Williams,CIN,OAK,68,88,74.3,4.8,2.8,0.338823529412
76,Andy Janovich,DEN,MIN,73,88,77.9,3.8,2.4,0.197808219178
77,Kyle Juszczyk,SF,ARI,67,84,77.1,4.9,2.4,0.358358208955
78,Ryan Nall,CHI,LAR,59,93,77.2,9.0,2.2,1.37288135593
79,Alex Armah,CAR,ATL,75,89,79.9,3.4,2.0,0.154133333333
80,Devontae Booker,DEN,MIN,69,86,80.1,3.4,2.0,0.167536231884
81,Zach Line,NO,TB,76,92,81.9,5.0,2.0,0.328947368421
82,Patrick DiMarco,BUF,MIA,72,93,82.9,4.8,1.9,0.32
83,Derek Watt,LAC,KC,77,88,82.1,2.6,1.7,0.0877922077922
84,Dontrell Hilliard,CLE,PIT,72,89,82.3,4.2,1.7,0.245
85,Bo Scarbrough,DET,DAL,63,86,73.8,7.8,1.6,0.965714285714
86,Anthony Sherman,KC,LAC,78,90,85.8,2.9,1.5,0.107820512821
87,Dwayne Washington,NO,TB,80,98,88.1,5.6,1.3,0.392
88,Alec Ingold,OAK,CIN,73,94,88.7,3.5,1.4,0.167808219178
89,Nick Bawden,DET,DAL,83,97,91.3,3.6,1.2,0.156144578313
90,Justin Jackson,LAC,KC,76,100,88.4,7.7,1.1,0.780131578947
91,Josh Adams,NYJ,WAS,83,94,90.0,3.6,1.1,0.156144578313
92,Tony Brooks-James,FA,,75,97,92.3,5.0,1.0,0.333333333333
93,T.J. Yeldon,BUF,MIA,74,94,91.2,1.7,1.2,0.0390540540541
94,Jamize Olawale,DAL,DET,83,96,91.4,4.7,0.9,0.266144578313
95,Jonathan Williams,IND,JAC,75,86,80.5,5.5,1.0,0.403333333333
96,Damien Harris,NE,PHI,81,101,91.0,8.2,0.9,0.83012345679
97,Troymaine Pope,LAC,KC,91,96,93.5,1.8,0.8,0.0356043956044
98,De'Lance Turner,MIA,BUF,88,96,93.3,3.8,0.7,0.164090909091
99,Mike Boone,MIN,DEN,95,100,97.8,1.9,0.6,0.038
