Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
103,Mark Walton,CIN,BAL,75,118,90.5,6.5
104,CJ Ham,MIN,GB,83,96,91.0,4.9
105,Jamize Olawale,DAL,NYG,74,99,91.3,10.1
106,Alex Armah,CAR,ATL,88,93,91.3,2.4
107,Zach Line,NO,CLE,83,98,91.5,3.9
108,Shaun Wilson,TB,PHI,88,96,91.8,3.0
109,Paul Perkins,NYG,DAL,80,99,91.9,4.6
110,Ito Smith,ATL,CAR,64,116,92.2,11.1
111,Wendell Smallwood,PHI,TB,62,109,92.3,10.8
112,T.J. Logan,ARI,LAR,80,103,92.4,7.3
113,Derrick Coleman,ARI,LAR,81,105,92.7,7.1
114,Andy Janovich,DEN,OAK,81,102,93.0,5.8
115,Raheem Mostert,SF,DET,81,108,93.1,5.6
116,Branden Oliver,FA,,87,99,93.3,3.1
117,Bo Scarbrough,DAL,NYG,88,99,93.5,5.0
118,Akrum Wadley,FA,,81,100,93.6,7.0
119,Trey Edmunds,PIT,KC,64,105,94.4,8.6
120,Justin Jackson,LAC,BUF,82,110,94.5,8.0
121,Ricky Ortiz,ATL,CAR,75,106,95.0,10.5
122,Mike Davis,SEA,CHI,80,107,95.3,8.7
123,Terrance West,FA,,91,97,95.5,2.6
124,Jamaal Charles,FA,,86,100,95.6,4.3
125,Roosevelt Nix,PIT,KC,82,102,95.6,7.0
126,Derek Watt,LAC,BUF,87,103,95.7,4.4
127,Eddie Lacy,FA,,92,98,95.7,2.5
128,Jeremy McNichols,IND,WAS,90,106,96.0,6.5
129,Chris Warren III,OAK,DEN,85,100,96.4,5.8
130,Thomas Rawls,FA,,90,99,96.8,3.9
131,Detrez Newsome,LAC,BUF,83,117,96.9,6.8
132,Shane Vereen,NO,CLE,96,100,97.3,1.6
133,Aaron Ripkowski,FA,,96,100,97.7,1.7
134,De'Lance Turner,BAL,CIN,94,108,98.8,5.4
135,Senorise Perry,MIA,NYJ,86,115,98.9,7.7
136,Darren McFadden,FA,,96,100,99.0,1.5
137,David Fluellen,TEN,HOU,91,121,100.1,9.0
138,Tra Carson,CIN,BAL,100,106,103.0,3.0
139,Mike Boone,MIN,GB,98,110,104.0,6.0
140,Darius Jackson,GB,MIN,99,123,111.0,12.0
