Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
47,Troy Fumagalli,DEN,BUF,41,52,47.7,2.9,3.6,0.20512195122
48,Derek Carrier,OAK,NYJ,44,55,50.8,2.9,3.5,0.191136363636
49,Levine Toilolo,SF,GB,44,66,54.0,9.3,3.5,1.96568181818
50,Luke Willson,SEA,PHI,40,46,41.8,2.5,3.4,0.15625
51,Daniel Brown,NYJ,OAK,42,60,49.0,6.7,3.4,1.06880952381
52,Tyler Kroft,BUF,DEN,48,50,49.0,0.7,3.3,0.0102083333333
53,Nick O'Leary,JAC,TEN,35,45,41.3,4.5,3.3,0.578571428571
54,Marcedes Lewis,GB,SF,46,58,52.8,4.7,3.2,0.480217391304
55,Jesse James,DET,WAS,43,61,53.3,6.5,3.1,0.982558139535
56,Jordan Thomas,HOU,IND,37,57,45.7,8.4,2.9,1.90702702703
57,Matt LaCosse,NE,DAL,45,53,48.3,3.4,2.7,0.256888888889
58,Logan Thomas,DET,WAS,49,52,50.3,1.2,2.5,0.029387755102
59,Garrett Celek,SF,GB,49,61,54.0,5.1,2.5,0.530816326531
60,Mo Alie-Cox,IND,HOU,53,65,58.0,5.1,2.4,0.490754716981
61,Hale Hentges,WAS,DET,57,62,59.0,2.2,2.3,0.0849122807018
62,Ryan Izzo,NE,DAL,53,69,60.0,6.7,2.3,0.846981132075
63,Lee Smith,BUF,DEN,54,70,62.0,6.5,2.2,0.782407407407
64,Ian Thomas,CAR,NO,59,67,62.7,3.3,2.2,0.184576271186
65,Jeff Heuerman,DEN,BUF,55,64,59.5,4.5,2.1,0.368181818182
66,Trevon Wesco,NYJ,OAK,64,69,66.0,2.2,2.1,0.075625
67,Pharaoh Brown,CLE,MIA,63,69,66.7,2.6,2.1,0.107301587302
68,Johnny Mundt,LAR,BAL,60,76,67.3,6.6,2.1,0.726
69,Clive Walford,MIA,CLE,59,67,63.0,4.0,2.0,0.271186440678
70,J.P. Holtz,CHI,NYG,61,73,68.7,5.4,1.9,0.478032786885
71,Jace Sternberger,GB,SF,63,65,64.0,1.0,1.8,0.015873015873
72,Durham Smythe,MIA,CLE,68,71,69.0,1.4,1.8,0.0288235294118
73,Chris Manhertz,CAR,NO,60,76,69.7,6.9,1.7,0.7935
74,Robert Tonyan,GB,SF,57,78,70.0,9.3,1.6,1.51736842105
75,MyCole Pruitt,TEN,JAC,67,75,70.7,3.3,1.6,0.162537313433
76,Tommy Sweeney,BUF,DEN,63,71,67.0,4.0,1.5,0.253968253968
77,Tanner Hudson,TB,ATL,70,77,73.3,2.9,1.4,0.120142857143
78,Dalton Schultz,DAL,NE,71,77,74.0,2.4,1.4,0.0811267605634
79,Jordan Leggett,TB,ATL,72,74,73.0,1.0,1.3,0.0138888888889
80,Andrew Beck,DEN,BUF,74,79,76.5,2.5,1.3,0.0844594594595
