Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
48,Marlon Mack,IND,NYJ,35,62,49.5,4.6
49,Kapri Bibbs,WAS,CAR,12,88,44.8,14.4
50,Peyton Barber,TB,ATL,35,63,48.6,2.1
51,Nick Chubb,CLE,LAC,45,70,54.7,5.4
52,Mark Walton,CIN,PIT,47,63,55.4,3.7
53,Chris Ivory,BUF,HOU,47,59,53.3,2.3
54,Jordan Wilkins,IND,NYJ,48,62,53.7,2.9
55,Wayne Gallman,NYG,PHI,43,65,56.9,3.7
56,Devontae Booker,DEN,LAR,43,61,55.6,3.1
57,C.J. Anderson,CAR,WAS,51,65,57.2,2.8
58,Spencer Ware,KC,NE,52,72,57.9,3.9
59,Chase Edmonds,ARI,MIN,55,70,58.2,2.2
60,Jacquizz Rodgers,TB,ATL,45,92,59.1,4.7
61,Josh Adams,PHI,NYG,51,75,64.2,4.6
62,Doug Martin,OAK,SEA,55,67,62.1,1.9
63,Malcolm Brown,LAR,DEN,59,96,65.5,2.2
64,Rod Smith,DAL,JAC,62,74,66.4,3.2
65,Jamaal Charles,JAC,DAL,52,85,64.4,6.8
66,Rashaad Penny,SEA,OAK,54,83,67.5,4.4
67,Raheem Mostert,SF,GB,56,81,66.2,5.5
68,Robert Turbin,IND,NYJ,61,83,70.7,3.2
69,CJ Ham,MIN,ARI,54,78,69.5,4.0
70,Roc Thomas,MIN,ARI,61,85,73.7,5.6
71,Stevan Ridley,PIT,CIN,69,80,74.4,2.9
72,Damien Williams,KC,NE,56,90,71.1,5.0
73,Marcus Murphy,BUF,HOU,66,94,72.2,4.6
74,Anthony Sherman,KC,NE,63,85,73.6,5.3
75,Matt Breida,SF,GB,49,87,71.0,10.4
76,Mike Boone,MIN,ARI,67,89,79.7,4.6
77,Samaje Perine,WAS,CAR,53,101,79.3,8.9
78,Benny Cunningham,CHI,MIA,60,84,75.9,5.9
79,Alex Armah,CAR,WAS,64,96,78.5,6.6
80,Tyler Ervin,HOU,BUF,64,80,75.4,2.9
81,Tommy Bohanon,JAC,DAL,68,87,80.9,3.9
82,James Develin,NE,KC,58,88,77.9,5.8
83,Patrick DiMarco,BUF,HOU,70,89,79.5,4.3
84,Ryan Hewitt,IND,NYJ,57,85,75.8,3.6
85,Andy Janovich,DEN,LAR,80,92,85.3,2.7
86,C.J. Prosise,SEA,OAK,77,93,86.3,3.1
87,Trenton Cannon,NYJ,IND,78,102,85.6,6.0
88,David Williams,JAC,DAL,72,96,78.8,3.1
89,Keith Smith,OAK,SEA,68,94,86.3,4.0
90,Derrick Coleman,ARI,MIN,83,98,89.3,4.5
91,Taiwan Jones,BUF,HOU,63,89,79.3,10.8
92,Brandon Wilds,FA,,74,98,83.6,4.2
93,Tre Madden,SEA,OAK,75,97,90.1,3.8
94,DeAndre Washington,OAK,SEA,87,95,89.9,2.3
95,Cameron Artis-Payne,CAR,WAS,81,97,92.3,2.4
96,Kenjon Barner,NE,KC,80,99,88.3,7.4
97,Justin Jackson,LAC,CLE,92,99,95.2,2.1
98,Michael Burton,CHI,MIA,84,95,89.5,5.5
99,Roosevelt Nix,PIT,CIN,86,100,96.6,2.4
100,Thomas Rawls,FA,,93,104,97.4,4.2
