Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
60,John Brown,BAL,CLE,45,69,57.4,6.8
61,Rashard Higgins,CLE,BAL,48,80,65.0,7.2
62,Chester Rogers,IND,TEN,34,84,60.9,9.3
63,David Moore,SEA,ARI,49,86,63.1,7.4
64,Marcell Ateman,OAK,KC,54,66,59.5,2.2
65,Randall Cobb,GB,DET,32,93,60.7,15.8
66,Tre'Quan Smith,NO,CAR,38,73,64.2,6.9
67,Danny Amendola,MIA,BUF,47,72,64.6,4.6
68,DeAndre Carter,HOU,JAC,44,91,76.8,9.3
69,Demarcus Robinson,KC,OAK,56,73,69.6,2.0
70,Devante Parker,MIA,BUF,62,83,73.2,3.6
71,Keith Kirkwood,NO,CAR,48,96,83.4,9.4
72,Breshad Perriman,CLE,BAL,61,78,70.7,4.6
73,Aldrick Robinson,MIN,CHI,46,86,65.8,3.3
74,Cody Core,CIN,PIT,55,82,66.5,6.5
75,Trent Taylor,SF,LAR,48,82,73.9,7.7
76,TJ Jones,DET,GB,42,94,80.0,7.5
77,Dontrelle Inman,IND,TEN,45,85,76.6,3.0
78,Cole Beasley,DAL,NYG,63,89,71.8,7.1
79,Alex Erickson,CIN,PIT,48,103,77.5,9.4
80,Trent Sherfield,ARI,SEA,37,98,89.0,8.4
81,Travis Benjamin,LAC,DEN,77,93,86.1,3.6
82,Bennie Fowler,NYG,DAL,68,96,77.6,4.6
83,Jake Kumerow,GB,DET,54,101,92.6,8.0
84,Keelan Cole,JAC,HOU,77,107,88.9,3.1
85,Michael Floyd,WAS,PHI,76,101,90.1,5.1
86,Jarius Wright,CAR,NO,76,93,86.4,3.2
87,Ted Ginn,NO,CAR,45,78,76.8,1.1
88,James Washington,PIT,CIN,71,105,90.3,5.9
89,Kelvin Benjamin,KC,OAK,79,107,91.3,4.9
90,Tajae Sharpe,TEN,IND,80,109,94.0,6.3
91,Zach Pascal,IND,TEN,76,100,86.8,6.1
92,Austin Carr,NO,CAR,64,128,96.0,14.1
93,Ryan Switzer,PIT,CIN,89,110,96.9,3.0
94,Eli Rogers,PIT,CIN,64,113,97.0,13.3
95,Phillip Dorsett,NE,NYJ,86,104,99.0,2.6
96,Allen Hurns,DAL,NYG,75,118,100.6,6.9
97,Ryan Grant,IND,TEN,84,114,102.6,5.1
98,Allen Robinson,CHI,MIN,59,99,77.6,12.7
99,Brice Butler,MIA,BUF,91,115,104.1,5.5
100,Jaron Brown,SEA,ARI,87,116,105.1,7.6
101,Andre Roberts,NYJ,NE,49,92,82.8,13.1
102,Cody Latimer,NYG,DAL,54,104,93.8,10.8
103,Jordan Matthews,PHI,WAS,89,125,106.4,9.3
104,Andy Jones,DET,GB,80,102,95.0,6.9
105,Vyncint Smith,HOU,JAC,90,132,108.9,9.6
106,Corey Coleman,NYG,DAL,82,105,98.3,6.9
107,Richie James,SF,LAR,83,121,97.4,8.3
108,Chad Williams,ARI,SEA,103,115,106.4,1.5
109,Josh Bellamy,CHI,MIN,102,116,108.2,4.7
110,Noah Brown,DAL,NYG,97,122,108.4,8.2
111,Charone Peake,NYJ,NE,107,123,113.8,5.9
112,Tommylee Lewis,NO,CAR,106,128,114.0,6.3
113,Justin Hardy,ATL,TB,104,119,114.2,2.6
114,Chris Moore,BAL,CLE,111,123,117.0,3.9
115,Darius Jennings,TEN,IND,109,122,117.2,4.4
116,D.J. Chark,JAC,HOU,111,126,116.0,6.0
117,Laquon Treadwell,MIN,CHI,115,124,118.0,3.5
118,Marvin Hall,ATL,TB,118,127,123.0,3.0
119,Brandon Powell,DET,GB,107,128,124.0,3.2
120,Leonte Carroo,MIA,BUF,101,122,113.3,9.0
121,Deontay Burnett,NYJ,NE,109,120,115.3,4.6
122,Josh Malone,CIN,PIT,110,143,126.4,12.2
123,Auden Tate,CIN,PIT,112,137,127.4,5.8
124,J'Mon Moore,GB,DET,95,139,125.3,17.8
125,Pharoh Cooper,ARI,SEA,110,135,125.5,9.7
126,J.,ARI,SEA,114,135,126.3,7.8
127,Kevin White,CHI,MIN,112,136,128.3,9.8
128,Rashad Greene,JAC,HOU,119,129,124.3,4.1
129,Dwayne Harris,OAK,KC,122,134,129.0,4.8
130,Javon Wims,CHI,MIN,117,131,126.0,6.4
131,Russell Gage,ATL,TB,125,134,128.3,4.0
132,Cam Batson,TEN,IND,127,147,135.4,7.5
133,Damion Ratley,CLE,BAL,124,141,133.0,7.2
134,Bobo Wilson,TB,ATL,121,131,126.0,5.0
135,Jalen Tolliver,ARI,SEA,126,145,135.8,7.3
136,Khadarel Hodge,LAR,SF,130,149,138.0,7.9
