Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
45,Duke Johnson,CLE,BAL,42,54,47.8,2.7
46,Cameron Artis-Payne,CAR,NO,31,64,52.0,10.1
47,Latavius Murray,MIN,CHI,47,61,52.1,3.2
48,Chris Thompson,WAS,PHI,46,58,52.4,2.5
49,John Kelly,LAR,SF,28,61,49.6,5.1
50,Spencer Ware,KC,OAK,23,64,43.2,8.9
51,T.J. Yeldon,JAC,HOU,26,71,51.8,11.3
52,Wendell Smallwood,PHI,WAS,45,59,52.5,3.2
53,Alfred Blue,HOU,JAC,44,65,53.7,7.1
54,Rex Burkhead,NE,NYJ,48,64,54.8,3.9
55,Rashaad Penny,SEA,ARI,35,70,56.9,6.5
56,Jacquizz Rodgers,TB,ATL,48,69,59.1,3.5
57,Giovani Bernard,CIN,PIT,47,66,60.2,2.9
58,LeGarrette Blount,DET,GB,56,69,60.2,3.7
59,Justin Jackson,LAC,DEN,36,75,57.8,9.8
60,Charcandrick West,KC,OAK,41,75,52.7,3.5
61,Dwayne Washington,NO,CAR,37,81,56.5,12.5
62,Trenton Cannon,NYJ,NE,56,69,65.4,2.5
63,Chase Edmonds,ARI,SEA,48,69,61.3,3.9
64,Mark Ingram,NO,CAR,11,73,58.1,9.0
65,Kyle Juszczyk,SF,LAR,48,69,60.5,4.5
66,Carlos Hyde,JAC,HOU,45,75,64.8,6.0
67,Brandon Bolden,MIA,BUF,61,77,69.1,2.9
68,Wayne Gallman,NYG,DAL,57,77,69.8,2.3
69,David Williams,JAC,HOU,44,84,65.1,11.9
70,Ronald Jones II,TB,ATL,62,94,74.2,6.2
71,Alfred Morris,SF,LAR,66,82,76.3,3.1
72,Stevan Ridley,PIT,CIN,63,95,74.5,6.8
73,Kapri Bibbs,GB,DET,58,77,69.0,3.6
74,Jordan Wilkins,IND,TEN,60,89,79.2,6.2
75,Keith Ford,BUF,MIA,50,80,73.8,3.4
76,James Develin,NE,NYJ,66,77,71.4,1.5
77,DeAndre Washington,OAK,KC,67,91,78.4,3.0
78,Byron Marshall,WAS,PHI,55,75,65.7,6.2
79,Zach Line,NO,CAR,49,93,81.1,5.3
80,Ty Montgomery,BAL,CLE,77,88,83.9,2.4
81,Benny Cunningham,CHI,MIN,64,103,84.0,6.7
82,Justin Davis,LAR,SF,73,96,84.9,8.1
83,Darrel Williams,KC,OAK,69,93,85.9,5.4
84,Matthew Dayes,SF,LAR,70,83,80.0,1.4
85,Anthony Sherman,KC,OAK,81,92,87.1,2.7
86,J.D. McKissic,SEA,ARI,65,94,85.8,5.0
87,Alex Armah,CAR,NO,82,95,89.3,1.7
88,Taquan Mizzell,CHI,MIN,85,97,89.3,1.7
89,Darius Jackson,DAL,NYG,74,87,81.5,4.7
90,Andy Janovich,DEN,LAC,85,97,92.0,2.3
91,Javorius Allen,BAL,CLE,84,97,87.2,1.2
92,Mark Walton,CIN,PIT,84,101,93.0,3.9
93,Jamize Olawale,DAL,NYG,81,97,88.5,7.5
94,Ameer Abdullah,MIN,CHI,85,100,94.8,2.8
95,Detrez Newsome,LAC,DEN,90,98,93.0,1.5
96,Tommy Bohanon,JAC,HOU,92,103,95.8,2.8
97,Keith Smith,OAK,KC,86,93,90.3,3.1
98,Elijhaa Penny,NYG,DAL,92,102,98.0,1.7
99,Patrick DiMarco,BUF,MIA,83,96,91.7,6.1
100,Trey Edmunds,PIT,CIN,94,104,97.8,1.2
