Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
111,Victor Bolden Jr.,SF,NYG,90,114,102.8,7.2
112,Braxton Miller,HOU,LAR,93,115,103.8,8.1
113,Sammie Coates,CLE,DET,97,112,105.2,5.8
114,Jared Abbrederis,DET,CLE,103,110,106.0,2.3
115,Amara Darboh,SEA,ARI,104,114,107.7,3.2
116,Kaelin Clay,CAR,MIA,77,122,109.3,18.7
117,Leonte Carroo,MIA,CAR,91,120,109.4,9.8
118,Geronimo Allison,GB,CHI,88,121,110.4,13.1
119,Trevor Davis,GB,CHI,98,123,110.5,12.5
120,Pharoh Cooper,LAR,HOU,101,129,111.0,11.0
121,Tanner McEvoy,SEA,ARI,101,118,111.0,5.4
122,Tyler Boyd,CIN,TEN,96,129,112.5,16.5
123,Ryan Switzer,DAL,ATL,105,126,114.5,8.1
124,Matt Hazel,IND,PIT,113,118,115.5,2.5
125,Justin Hunter,PIT,IND,107,135,115.7,9.8
126,Louis Murphy,SF,NYG,115,117,116.0,1.0
127,Tommylee Lewis,NO,BUF,106,127,116.8,7.9
128,Jakeem Grant,MIA,CAR,120,130,125.0,5.0
129,Michael Floyd,MIN,WAS,120,136,126.5,6.2
130,Cody Core,CIN,TEN,124,132,128.0,4.0
131,Chris Thompson,HOU,LAR,119,138,128.5,9.5
132,Marvin Hall,ATL,DAL,125,133,129.0,4.0
