Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
27,Darius Slayton,NYG,DAL,3,32,26.9,2.2,14.2,1.6133333333333335
28,Michael Gallup,DAL,NYG,14,44,29.6,3.4,14.1,0.8257142857142856
29,Jamison Crowder,NYJ,ARI,21,52,30.3,4.6,14.1,1.0076190476190474
30,T.Y. Hilton,IND,CLE,25,40,32.1,3.0,13.9,0.36
31,Jarvis Landry,CLE,IND,27,47,32.5,3.0,13.6,0.3333333333333333
32,Golden Tate,NYG,DAL,30,50,34.0,2.7,12.8,0.24300000000000002
33,Laviska Shenault Jr.,JAC,HOU,29,52,36.2,3.5,12.6,0.4224137931034483
34,John Brown,BUF,TEN,28,54,36.2,5.2,12.7,0.9657142857142859
35,Russell Gage,ATL,CAR,26,73,37.2,4.3,12.0,0.7111538461538461
36,Tee Higgins,CIN,BAL,31,55,37.7,3.9,12.0,0.49064516129032254
37,Brandon Aiyuk,SF,MIA,34,51,39.8,3.2,11.7,0.3011764705882354
38,A.J. Brown,TEN,BUF,27,53,37.0,7.3,11.8,1.9737037037037037
39,Scotty Miller,TB,CHI,30,54,41.3,4.8,11.6,0.768
40,Sammy Watkins,KC,LV,33,51,41.5,3.5,10.9,0.3712121212121212
41,Brandin Cooks,HOU,JAC,33,60,41.8,4.5,10.9,0.6136363636363636
42,Michael Thomas,NO,LAC,2,75,32.5,21.1,10.6,222.60500000000002
43,Emmanuel Sanders,NO,LAC,19,56,43.1,4.9,10.8,1.263684210526316
44,Hunter Renfrow,LV,KC,36,53,43.5,2.7,10.7,0.2025
45,Deebo Samuel,SF,MIA,31,57,43.8,4.5,10.6,0.6532258064516129
46,A.J. Green,CIN,BAL,35,62,46.1,5.4,10.6,0.8331428571428573
47,Tre'Quan Smith,NO,LAC,25,66,47.2,4.6,10.5,0.8463999999999998
48,Cole Beasley,BUF,TEN,43,64,49.6,3.5,10.4,0.28488372093023256
49,Curtis Samuel,CAR,ATL,33,59,50.5,3.2,10.4,0.31030303030303036
50,Greg Ward,PHI,PIT,27,61,50.7,4.0,10.2,0.5925925925925926
51,Zach Pascal,IND,CLE,38,71,51.8,7.0,10.1,1.2894736842105263
52,Mecole Hardman,KC,LV,35,65,51.9,4.3,9.7,0.5282857142857142
53,Randall Cobb,HOU,JAC,41,69,52.9,5.7,9.6,0.7924390243902439
54,Christian Kirk,ARI,NYJ,39,70,54.3,5.0,9.6,0.6410256410256411
55,Preston Williams,MIA,SF,44,78,54.9,7.2,9.3,1.1781818181818182
56,Keelan Cole,JAC,HOU,42,65,57.5,3.8,9.5,0.3438095238095238
57,Olamide Zaccheaus,ATL,CAR,38,80,57.9,9.7,8.9,2.476052631578947
58,Darnell Mooney,CHI,TB,48,71,60.6,4.8,8.9,0.48
59,Anthony Miller,CHI,TB,40,71,61.7,5.5,8.5,0.75625
60,Larry Fitzgerald,ARI,NYJ,45,80,62.3,5.9,8.5,0.7735555555555556
61,Isaiah Ford,MIA,SF,52,72,60.6,3.8,8.4,0.2776923076923077
62,Henry Ruggs III,LV,KC,42,102,66.0,12.7,8.3,3.840238095238095
63,David Moore,SEA,MIN,50,87,65.9,6.3,8.3,0.7938
64,Nelson Agholor,LV,KC,58,83,67.4,6.7,8.2,0.7739655172413793
65,Dontrelle Inman,WAS,LAR,49,83,67.9,3.9,7.9,0.3104081632653061
66,Andy Isabella,ARI,NYJ,61,92,68.9,6.3,7.9,0.650655737704918
67,Kenny Stills,HOU,JAC,60,96,77.0,7.5,7.9,0.9375
68,Kendrick Bourne,SF,MIA,54,85,69.0,4.6,7.6,0.3918518518518518
69,Miles Boykin,BAL,CIN,54,81,69.8,4.8,7.5,0.42666666666666664
70,James Washington,PIT,PHI,58,95,76.2,7.6,7.5,0.9958620689655172
71,Jalen Guyton,LAC,NO,55,91,73.2,8.1,7.2,1.192909090909091
72,Chris Hogan,NYJ,ARI,55,83,74.8,4.6,7.2,0.38472727272727264
73,Gabriel Davis,BUF,TEN,61,91,75.6,6.9,7.1,0.7804918032786886
74,Josh Reynolds,LAR,WAS,61,95,78.8,4.6,7.1,0.34688524590163927
75,Jeff Smith,NYJ,ARI,57,100,77.3,11.6,6.8,2.360701754385965
76,Chris Conley,JAC,HOU,60,101,77.4,6.1,7.0,0.6201666666666665
77,Cedrick Wilson,DAL,NYG,66,97,77.6,7.6,7.0,0.8751515151515151
78,Willie Snead IV,BAL,CIN,67,85,79.1,3.2,6.6,0.15283582089552242
79,Cordarrelle Patterson,CHI,TB,68,95,81.2,7.2,6.5,0.7623529411764707
80,Chase Claypool,PIT,PHI,56,101,75.6,12.4,6.3,2.745714285714286
81,Demarcus Robinson,KC,LV,66,93,80.6,5.3,6.5,0.4256060606060606
82,Braxton Berrios,NYJ,ARI,67,91,80.7,6.7,6.2,0.67
83,John Hightower,PHI,PIT,66,90,81.4,4.3,6.1,0.28015151515151515
84,Van Jefferson,LAR,WAS,78,106,88.2,5.6,6.0,0.402051282051282
85,Zay Jones,LV,KC,78,100,87.8,4.4,5.8,0.24820512820512824
86,Jakeem Grant,MIA,SF,78,107,88.3,6.1,5.7,0.47705128205128194
87,Isaiah Wright,WAS,LAR,71,97,87.5,7.4,5.7,0.7712676056338029
88,Devin Duvernay,BAL,CIN,83,101,89.8,3.7,5.7,0.1649397590361446
89,Trent Taylor,SF,MIA,85,99,91.1,3.8,5.7,0.16988235294117646
90,Olabisi Johnson,MIN,SEA,82,104,93.2,4.7,5.4,0.26939024390243904
91,Kalif Raymond,TEN,BUF,56,105,78.5,18.5,5.2,6.111607142857143
92,Isaiah McKenzie,BUF,TEN,89,99,95.4,3.0,5.4,0.10112359550561797
93,Auden Tate,CIN,BAL,80,112,95.0,5.2,5.1,0.338
94,Damion Ratley,NYG,DAL,53,110,97.7,4.4,4.7,0.3652830188679246
95,Tyler Johnson,TB,CHI,66,105,86.8,11.9,4.5,2.145606060606061
96,Travis Fulgham,PHI,PIT,85,102,92.1,6.1,4.1,0.4377647058823529
97,Daurice Fountain,IND,CLE,93,121,104.5,7.6,4.3,0.6210752688172043
98,Mike Thomas,CIN,BAL,83,113,101.1,6.1,4.3,0.4483132530120481
99,Adam Humphries,TEN,BUF,61,97,87.4,6.9,4.0,0.7804918032786886
100,Freddie Swain,SEA,MIN,71,104,92.1,5.4,4.2,0.4107042253521127
101,Corey Davis,TEN,BUF,62,95,81.4,11.5,3.9,2.1330645161290325
102,Deontay Burnett,PHI,PIT,96,123,107.2,8.5,3.8,0.7526041666666666
103,Mike Williams,LAC,NO,49,104,85.9,16.5,4.0,5.5561224489795915
104,Antonio Gandy-Golden,WAS,LAR,91,122,103.0,7.4,3.8,0.6017582417582418
105,Chad Beebe,MIN,SEA,96,111,105.4,3.2,3.7,0.10666666666666669
106,C.J. Board,NYG,DAL,79,112,106.1,4.1,3.7,0.21278481012658226
107,Christian Blake,ATL,CAR,87,124,101.5,11.8,3.6,1.6004597701149426
108,Seth Roberts,CAR,ATL,85,114,104.2,6.8,3.5,0.5439999999999999
109,KeeSean Johnson,ARI,NYJ,96,127,109.1,8.6,3.5,0.7704166666666666
110,Tyron Johnson,LAC,NO,102,125,111.1,8.0,3.5,0.6274509803921569
111,Dede Westbrook,JAC,HOU,81,128,103.0,15.4,3.4,2.9279012345679014
112,Marcus Johnson,IND,CLE,87,109,96.5,8.0,3.3,0.735632183908046
113,Noah Brown,DAL,NYG,95,108,104.6,2.2,3.1,0.05094736842105264
114,Jaydon Mickens,TB,CHI,94,106,102.0,4.7,3.0,0.23500000000000004
115,Dante Pettis,SF,MIA,92,134,109.2,14.4,2.9,2.253913043478261
116,JJ Arcega-Whiteside,PHI,PIT,89,120,110.8,5.6,2.8,0.3523595505617977
117,Donovan Peoples-Jones,CLE,IND,96,116,110.8,5.3,2.8,0.29260416666666667
118,Marquez Callaway,NO,LAC,90,106,97.3,6.6,2.8,0.48399999999999993
119,Ted Ginn Jr.,CHI,TB,109,123,115.6,5.6,2.8,0.28770642201834856
120,Jason Moore,LAC,NO,75,105,90.0,15.0,2.8,3.0
121,Ashton Dulin,IND,CLE,111,120,114.5,3.4,2.7,0.10414414414414414
122,Deonte Harris,NO,LAC,93,101,97.0,4.0,2.7,0.17204301075268819
123,Cam Batson,TEN,BUF,88,107,97.5,9.5,2.6,1.0255681818181819
124,Brandon Powell,ATL,CAR,109,133,117.3,9.3,2.5,0.7934862385321102
125,Rashard Higgins,CLE,IND,102,118,112.3,7.3,2.3,0.5224509803921569
126,Javon Wims,CHI,TB,108,126,118.3,6.7,2.1,0.41564814814814816
127,Collin Johnson,JAC,HOU,104,122,113.7,7.4,2.0,0.5265384615384616
128,K.J. Hill,LAC,NO,95,132,119.5,15.1,1.9,2.4001052631578945
129,Alex Erickson,CIN,BAL,107,131,120.3,10.1,1.8,0.9533644859813083
130,Cyril Grayson Jr.,TB,CHI,108,133,119.7,10.3,1.6,0.982314814814815
131,Nick Westbrook-Ikhine,TEN,BUF,99,131,115.0,16.0,1.6,2.585858585858586
132,Pharoh Cooper,CAR,ATL,119,126,123.0,2.9,1.4,0.07067226890756302
133,Byron Pringle,KC,LV,117,140,128.0,9.4,1.2,0.7552136752136753
134,DeAndre Carter,HOU,JAC,126,139,131.0,5.7,1.0,0.2578571428571429
135,Brandon Zylstra,CAR,ATL,121,135,128.0,7.0,1.0,0.4049586776859504
136,Tajae Sharpe,MIN,SEA,129,129,129.0,0.0,0.9,0.0
137,Cam Sims,WAS,LAR,125,135,130.0,5.0,0.6,0.2
138,Mack Hollins,MIA,SF,130,131,130.5,0.5,0.5,0.0019230769230769232
139,Taywan Taylor,CLE,IND,125,141,133.0,8.0,0.5,0.512
