Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
76,Jake Butt,DEN,PIT,59,79,72.4,5.5,1.8,0.5127118644067796
77,Luke Willson,SEA,NE,67,97,80.7,7.8,1.8,0.9080597014925372
78,Levine Toilolo,NYG,CHI,72,78,74.9,1.9,1.7,0.050138888888888886
79,Cethan Carter,CIN,CLE,68,90,79.7,6.4,1.6,0.6023529411764708
80,Ricky Seals-Jones,KC,LAC,74,82,79.5,2.4,1.5,0.07783783783783783
81,Jordan Thomas,ARI,WAS,25,102,65.8,29.8,1.4,35.52160000000001
82,Trevon Wesco,NYJ,SF,71,87,81.8,3.5,1.3,0.17253521126760563
83,Tyler Conklin,MIN,IND,73,87,83.3,3.1,1.3,0.13164383561643836
84,Stephen Carlson,CLE,CIN,55,82,72.5,11.1,1.3,2.240181818181818
85,Johnny Mundt,LAR,PHI,70,92,84.7,4.9,1.3,0.3430000000000001
86,Darrell Daniels,ARI,WAS,63,90,81.6,7.8,1.2,0.9657142857142856
87,Charlie Woerner,SF,NYJ,75,105,89.6,11.0,1.2,1.6133333333333333
88,Marcus Baugh,WAS,ARI,76,89,83.0,3.8,1.2,0.19
89,Deon Yelder,KC,LAC,75,89,85.6,5.3,1.2,0.37453333333333333
90,Farrod Green,IND,MIN,71,108,87.0,12.2,1.2,2.0963380281690136
91,Daniel Brown,NYJ,SF,51,103,83.8,20.0,1.1,7.8431372549019605
92,Geoff Swaim,TEN,JAC,77,98,86.0,8.9,1.1,1.028701298701299
93,Sean McKeon,DAL,ATL,71,89,80.3,7.4,1.0,0.7712676056338029
94,Lee Smith,BUF,MIA,71,102,88.0,11.2,0.9,1.7667605633802814
95,Hale Hentges,WAS,ARI,52,96,74.0,22.0,0.7,9.307692307692308
96,Derek Carrier,LV,NO,80,93,87.0,5.4,0.6,0.36450000000000005
97,Ben Ellefson,JAC,TEN,85,105,92.5,7.6,0,0.6795294117647058
98,Colby Parkinson,SEA,NE,72,100,89.3,12.4,0,2.135555555555556
99,Brycen Hopkins,LAR,PHI,83,95,90.3,5.2,0,0.32578313253012053
100,Donald Parham Jr.,LAC,KC,91,97,94.0,2.4,0,0.0632967032967033
101,Zach Gentry,PIT,DEN,94,101,98.3,3.1,0,0.1022340425531915
102,Richard Rodgers,PHI,LAR,93,104,99.3,4.6,0,0.22752688172043006
103,Jacob Breeland,BAL,HOU,95,99,97.0,2.0,0,0.042105263157894736
104,Eric Tomlinson,NYG,CHI,91,106,98.5,7.5,0,0.6181318681318682
105,Andrew Beck,DEN,PIT,94,103,98.5,4.5,0,0.2154255319148936
106,J.P. Holtz,CHI,NYG,98,99,98.5,0.5,0,0.002551020408163265
