Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
146,Krishawn Hogan,NO,ATL,124,148,135.3,9.8,0.6,0.774516129032
147,Ashton Dulin,IND,TEN,128,147,140.3,8.7,0.5,0.591328125
148,Olamide Zaccheaus,ATL,NO,136,148,142.7,5.0,0.6,0.183823529412
149,Chris Moore,BAL,SF,140,140,140.0,0.0,0.5,0.0
150,Stanley Morgan Jr.,CIN,NYJ,142,146,144.0,1.6,0.5,0.0180281690141
151,Mike Thomas,LAR,ARI,141,142,141.5,0.5,0.5,0.00177304964539
152,Jason Moore,LAC,DEN,140,150,144.7,4.1,0.5,0.120071428571
153,Fred Brown,DEN,LAC,145,147,146.0,0.8,0.2,0.00441379310345
154,Taywan Taylor,CLE,PIT,139,151,145.0,6.0,0.2,0.258992805755
155,Cam Sims,WAS,CAR,142,152,147.0,5.0,0.1,0.176056338028
156,DeAndrew White,CAR,WAS,147,149,148.0,1.0,0.1,0.00680272108844
