Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
65,Qadree Ollison,ATL,CAR,57,73,66.1,4.6,4.0,0.371228070175
66,Jay Ajayi,PHI,NE,48,91,63.9,13.1,4.2,3.57520833333
67,Wendell Smallwood,WAS,NYJ,59,81,69.0,5.2,3.7,0.458305084746
68,Boston Scott,PHI,NE,49,87,70.6,11.6,3.9,2.74612244898
69,CJ Ham,MIN,DEN,61,74,67.7,3.2,3.7,0.167868852459
70,Ameer Abdullah,MIN,DEN,58,82,71.3,5.2,3.7,0.466206896552
71,Trey Edmunds,PIT,CLE,60,84,73.4,6.0,3.6,0.6
72,Reggie Bonnafon,CAR,ATL,63,86,71.7,5.1,3.5,0.412857142857
73,Darwin Thompson,KC,LAC,64,98,74.2,6.9,2.8,0.74390625
74,Trayveon Williams,CIN,OAK,67,82,73.2,4.1,3.4,0.250895522388
75,Andy Janovich,DEN,MIN,70,79,74.1,2.3,3.3,0.0755714285714
76,Kyle Juszczyk,SF,ARI,62,80,72.4,5.8,3.1,0.542580645161
77,Brandon Bolden,NE,PHI,68,81,78.0,2.3,2.7,0.0777941176471
78,Devontae Booker,DEN,MIN,65,82,77.0,3.1,2.5,0.147846153846
79,Alex Armah,CAR,ATL,78,92,81.2,3.8,2.2,0.185128205128
80,Patrick DiMarco,BUF,MIA,73,88,79.3,3.9,2.1,0.208356164384
81,Ryan Nall,CHI,LAR,61,96,80.8,10.0,1.9,1.6393442623
82,Zach Line,NO,TB,75,90,81.3,5.0,2.2,0.333333333333
83,Dontrell Hilliard,CLE,PIT,69,87,80.0,4.7,2.2,0.320144927536
84,Derek Watt,LAC,KC,74,89,81.5,3.4,2.1,0.156216216216
85,Anthony Sherman,KC,LAC,75,88,85.0,2.5,1.8,0.0833333333333
86,Bo Scarbrough,DET,DAL,70,91,81.3,7.4,1.8,0.782285714286
87,Nick Bawden,DET,DAL,78,89,86.5,1.7,1.5,0.0370512820513
88,Dwayne Washington,NO,TB,81,95,89.8,3.5,1.3,0.151234567901
89,Justin Jackson,LAC,KC,77,90,86.5,5.5,1.4,0.392857142857
90,T.J. Yeldon,BUF,MIA,87,94,90.0,2.4,1.2,0.0662068965517
91,Jamize Olawale,DAL,DET,83,92,88.3,3.6,1.2,0.156144578313
92,Alec Ingold,OAK,CIN,79,95,90.4,4.9,1.5,0.303924050633
93,Josh Adams,NYJ,WAS,84,94,90.4,3.6,1.2,0.154285714286
94,De'Lance Turner,MIA,BUF,88,94,91.7,2.6,0.8,0.0768181818182
95,Tony Brooks-James,FA,,87,102,95.4,4.9,0.9,0.275977011494
96,Troymaine Pope,LAC,KC,92,95,93.0,1.4,0.9,0.0213043478261
97,Damien Harris,NE,PHI,90,101,95.5,5.5,0.6,0.336111111111
98,Mike Boone,MIN,DEN,96,99,97.0,1.4,0.7,0.0204166666667
