Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
46,Ronald Jones II,TB,NYG,39,60,48.8,3.1
47,Tony Pollard,DAL,MIA,42,66,49.2,4.4
48,Jordan Howard,PHI,DET,43,58,49.5,3.5
49,Jamaal Williams,GB,DEN,39,56,49.3,3.3
50,Dion Lewis,TEN,JAC,43,64,53.3,3.6
51,Nyheim Hines,IND,ATL,42,64,54.2,5.7
52,Darren Sproles,PHI,DET,41,64,51.8,5.8
53,Jalen Richard,OAK,MIN,44,63,53.4,4.2
54,Rashaad Penny,SEA,NO,30,71,44.6,7.7
55,Alexander Mattison,MIN,OAK,50,61,55.7,2.6
56,Justice Hill,BAL,KC,49,73,57.6,4.8
57,Mike Davis,CHI,WAS,46,67,58.8,3.1
58,T.J. Yeldon,BUF,CIN,34,69,57.9,7.4
59,Ty Johnson,DET,PHI,40,70,56.0,7.0
60,Kalen Ballage,MIA,DAL,54,68,60.8,3.7
61,Gus Edwards,BAL,KC,55,70,61.9,3.7
62,Dare Ogunbowale,TB,NYG,55,68,62.0,2.3
63,Jordan Wilkins,IND,ATL,46,71,62.6,5.9
64,Ty Montgomery,NYJ,NE,50,69,63.2,2.4
65,Jeff Wilson,SF,PIT,56,76,66.6,4.8
66,C.J. Prosise,SEA,NO,50,71,64.0,3.8
67,D'Ernest Johnson,CLE,LAR,55,77,68.5,3.6
68,Chase Edmonds,ARI,CAR,65,74,67.8,2.4
69,DeAndre Washington,OAK,MIN,63,76,70.8,2.9
70,Darrel Williams,KC,BAL,50,91,68.3,10.6
71,Wayne Gallman,NYG,TB,65,77,70.9,3.2
72,Benny Snell Jr.,PIT,SF,66,85,73.0,4.8
73,Ryquell Armstead,JAC,TEN,63,86,74.6,4.0
74,Wendell Smallwood,WAS,CHI,67,86,76.6,3.4
75,Darrell Henderson,LAR,CLE,62,86,74.5,5.3
76,Devontae Booker,DEN,GB,72,84,75.1,3.8
77,Kyle Juszczyk,SF,PIT,72,80,75.7,2.8
78,J.D. McKissic,DET,PHI,74,88,77.8,3.1
79,Dontrell Hilliard,CLE,LAR,66,88,77.9,5.6
80,Mark Walton,MIA,DAL,74,83,78.4,2.1
81,Ameer Abdullah,MIN,OAK,73,85,78.6,3.4
82,Reggie Bonnafon,CAR,ARI,75,83,81.1,1.7
83,Patrick DiMarco,BUF,CIN,72,84,81.7,1.6
84,Jordan Scarlett,CAR,ARI,72,91,86.1,4.6
85,Jamize Olawale,DAL,MIA,78,91,84.7,3.4
86,Elijhaa Penny,NYG,TB,82,91,86.1,2.3
87,Damien Harris,NE,NYJ,62,99,88.6,10.4
88,Zach Line,NO,SEA,82,93,89.4,2.1
89,Kenjon Barner,ATL,IND,85,94,88.0,2.9
90,Brian Hill,ATL,IND,85,96,90.8,3.5
91,Derek Watt,LAC,HOU,82,95,88.4,3.6
92,Alex Armah,CAR,ARI,89,99,91.4,2.8
93,Tyler Ervin,JAC,TEN,83,97,91.4,3.5
94,Paul Perkins,DET,PHI,76,95,88.7,5.5
95,Qadree Ollison,ATL,IND,78,97,89.0,7.9
96,Samaje Perine,CIN,BUF,78,94,92.0,2.0
97,Mike Boone,MIN,OAK,77,94,87.0,7.3
98,C.J. Anderson,FA,,78,86,82.0,4.0
99,Brandon Bolden,NE,NYJ,87,100,95.1,3.4
100,Dexter Williams,GB,DEN,90,98,93.6,3.2
101,Dwayne Washington,NO,SEA,79,101,92.0,9.4
102,CJ Ham,MIN,OAK,81,97,89.0,8.0
103,Troymaine Pope,LAC,HOU,84,98,91.0,7.0
