Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
99,Patrick DiMarco,BUF,NYJ,84,99,89.0,3.0
100,Benny Cunningham,CHI,LAR,76,91,84.8,5.5
101,Keith Smith,OAK,PIT,83,97,92.2,2.7
102,Justin Davis,LAR,CHI,80,100,92.6,7.4
103,Zach Line,NO,TB,81,103,94.2,7.3
104,C.J. Anderson,OAK,PIT,86,107,95.0,3.6
105,Ameer Abdullah,MIN,SEA,85,102,97.4,4.7
106,Tre Madden,SEA,MIN,93,103,98.0,4.5
107,Dontrell Hilliard,CLE,CAR,91,108,100.6,6.5
108,Roosevelt Nix,PIT,OAK,89,101,96.7,5.4
109,Jamize Olawale,DAL,PHI,99,104,101.3,2.1
110,Brandon Bolden,MIA,NE,96,105,102.0,4.2
