Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
36,Joshua Kelley,LAC,KC,23,51,36.8,4.0,8.0,0.6956521739130435
37,Latavius Murray,NO,LV,19,52,37.5,4.1,8.0,0.884736842105263
38,Sony Michel,NE,SEA,26,70,38.6,5.6,8.0,1.206153846153846
39,Leonard Fournette,TB,CAR,28,56,39.3,4.5,7.8,0.7232142857142857
40,Adrian Peterson,DET,GB,21,53,38.5,6.4,7.5,1.950476190476191
41,Cam Akers,LAR,PHI,29,49,40.4,3.3,7.0,0.3755172413793103
42,D'Andre Swift,DET,GB,29,51,41.0,4.4,6.8,0.6675862068965518
43,Frank Gore,NYJ,SF,25,65,44.7,6.6,6.5,1.7423999999999997
44,Alexander Mattison,MIN,IND,32,57,46.2,3.5,6.4,0.3828125
45,Chase Edmonds,ARI,WAS,36,54,47.4,3.4,6.4,0.32111111111111107
46,Jordan Howard,MIA,BUF,26,62,46.1,6.0,6.3,1.3846153846153846
47,Peyton Barber,WAS,ARI,26,57,47.8,5.2,6.2,1.04
48,Tevin Coleman,SF,NYJ,37,59,47.8,4.4,6.1,0.5232432432432433
49,Boston Scott,PHI,LAR,36,78,47.9,5.9,6.1,0.9669444444444445
50,Darrel Williams,KC,LAC,36,65,48.5,5.2,5.9,0.7511111111111112
51,Jerick McKinnon,SF,NYJ,34,67,50.7,5.6,5.7,0.9223529411764705
52,Myles Gaskin,MIA,BUF,32,84,51.0,8.5,5.7,2.2578125
53,Tony Pollard,DAL,ATL,31,63,53.2,3.9,5.5,0.49064516129032254
54,Carlos Hyde,SEA,NE,43,71,53.1,4.3,5.4,0.42999999999999994
55,Kerryon Johnson,DET,GB,39,70,53.0,6.0,5.2,0.9230769230769231
56,Matt Breida,MIA,BUF,44,73,56.6,4.9,4.9,0.5456818181818183
57,Chris Thompson,JAC,TEN,44,72,56.0,3.6,4.9,0.29454545454545455
58,Jamaal Williams,GB,DET,35,77,55.4,5.6,4.8,0.8959999999999999
59,Rex Burkhead,NE,SEA,49,74,59.8,3.4,4.6,0.23591836734693875
60,Giovani Bernard,CIN,CLE,51,75,61.2,3.2,4.2,0.20078431372549024
61,J.D. McKissic,WAS,ARI,45,87,61.5,4.3,3.9,0.41088888888888886
62,Royce Freeman,DEN,PIT,41,87,63.2,6.3,3.9,0.9680487804878048
63,Brian Hill,ATL,DAL,56,76,63.5,3.1,3.8,0.17160714285714287
64,Josh Adams,NYJ,SF,39,89,63.0,8.9,3.5,2.031025641025641
65,Corey Clement,PHI,LAR,41,99,65.6,6.5,3.3,1.0304878048780488
66,Jalen Richard,LV,NO,57,78,67.0,3.2,3.2,0.17964912280701759
67,LeSean McCoy,TB,CAR,52,90,66.5,4.1,3.0,0.32326923076923075
68,Gus Edwards,BAL,HOU,57,94,68.2,4.4,2.9,0.3396491228070176
69,Darrell Henderson,LAR,PHI,48,83,69.2,5.4,2.9,0.6075
70,Jaylen Samuels,PIT,DEN,46,84,71.0,4.8,2.8,0.5008695652173912
71,AJ Dillon,GB,DET,53,85,71.8,4.5,2.7,0.38207547169811323
72,Ito Smith,ATL,DAL,60,95,72.7,4.0,2.7,0.26666666666666666
73,Duke Johnson Jr.,HOU,BAL,43,105,64.1,8.6,2.5,1.7199999999999998
74,Dion Lewis,NYG,CHI,63,86,74.1,3.0,2.4,0.14285714285714285
75,Devontae Booker,LV,NO,56,103,76.4,9.2,2.1,1.5114285714285711
76,Jordan Wilkins,IND,MIN,47,89,74.6,5.2,2.0,0.5753191489361703
77,Kyle Juszczyk,SF,NYJ,62,98,76.8,5.8,1.9,0.5425806451612903
78,Mike Davis,CAR,TB,68,98,78.8,4.6,1.8,0.3111764705882352
79,Anthony McFarland Jr.,PIT,DEN,59,106,78.6,5.7,1.8,0.550677966101695
80,Travis Homer,SEA,NE,64,102,79.0,4.6,1.7,0.33062499999999995
81,Patrick Laird,MIA,BUF,75,108,82.0,4.4,1.6,0.2581333333333334
82,Darwin Thompson,KC,LAC,68,103,83.3,5.7,1.6,0.47779411764705887
83,J.J. Taylor,NE,SEA,62,96,83.5,7.7,1.5,0.9562903225806453
84,Mike Boone,MIN,IND,73,98,84.5,3.9,1.5,0.20835616438356164
85,Ryan Nall,CHI,NYG,74,112,84.2,6.5,1.5,0.5709459459459459
86,Ke'Shawn Vaughn,TB,CAR,68,104,85.9,5.7,1.4,0.47779411764705887
87,Wayne Gallman,NYG,CHI,71,194,90.3,14.1,1.4,2.8001408450704224
88,Bryce Love,WAS,ARI,47,112,88.4,7.4,1.2,1.1651063829787236
89,Eno Benjamin,ARI,WAS,74,106,89.3,4.3,1.2,0.24986486486486484
90,Lamical Perine,NYJ,SF,64,103,83.6,11.5,1.0,2.06640625
91,Jason Huntley,PHI,LAR,75,116,89.0,5.6,1.0,0.4181333333333333
92,Buddy Howell,HOU,BAL,64,101,91.3,6.7,0.9,0.70140625
93,T.J. Yeldon,BUF,MIA,80,134,92.6,7.0,0.6,0.6125
94,Qadree Ollison,ATL,DAL,72,115,94.1,5.8,0.3,0.4672222222222222
95,Dare Ogunbowale,JAC,TEN,73,111,93.3,5.0,0.3,0.3424657534246575
96,Justice Hill,BAL,HOU,66,109,93.8,5.3,0,0.4256060606060606
97,Tyler Ervin,GB,DET,69,122,87.0,11.0,0,1.7536231884057971
98,Ty Montgomery,NO,LV,69,104,90.7,9.4,0,1.2805797101449277
99,Justin Jackson,LAC,KC,67,103,83.4,12.8,0,2.4453731343283587
100,Ryquell Armstead,JAC,TEN,74,136,94.6,10.6,0,1.5183783783783784
101,C.J. Ham,MIN,IND,78,104,92.0,6.6,0,0.5584615384615385
102,Khari Blasingame,TEN,JAC,79,107,92.0,6.9,0,0.6026582278481013
103,Senorise Perry,TEN,JAC,70,119,92.3,10.5,0,1.575
104,Kalen Ballage,NYJ,SF,55,112,94.5,11.2,0,2.2807272727272725
105,Jeff Wilson Jr.,SF,NYJ,80,117,102.2,7.8,0,0.7605
106,Patrick Ricard,BAL,HOU,76,108,98.0,6.7,0,0.5906578947368422
107,Ameer Abdullah,MIN,IND,87,115,103.0,6.6,0,0.5006896551724137
108,Alec Ingold,LV,NO,88,109,100.8,5.9,0,0.3955681818181818
109,Andy Janovich,CLE,CIN,84,113,99.3,7.0,0,0.5833333333333334
110,D'Ernest Johnson,CLE,CIN,89,114,101.7,7.4,0,0.6152808988764046
111,Alex Armah,CAR,TB,86,112,98.9,8.9,0,0.9210465116279071
112,DeeJay Dallas,SEA,NE,77,130,108.5,8.5,0,0.9383116883116883
113,Jeremy McNichols,TEN,JAC,76,115,98.0,13.7,0,2.469605263157894
114,DeAndre Washington,KC,LAC,86,170,107.6,24.6,0,7.036744186046513
115,C.J. Prosise,HOU,BAL,52,180,104.8,38.4,0,28.356923076923074
116,Lynn Bowden Jr.,MIA,BUF,75,118,111.5,3.8,0,0.19253333333333333
117,Reggie Bonnafon,CAR,TB,82,113,106.8,4.8,0,0.28097560975609753
118,Anthony Sherman,KC,LAC,85,116,107.6,6.5,0,0.4970588235294118
119,Ty Johnson,DET,GB,94,131,112.6,10.4,0,1.1506382978723406
120,Keith Smith,ATL,DAL,95,119,107.3,9.3,0,0.910421052631579
121,Trenton Cannon,CAR,TB,102,133,116.6,10.2,0,1.02
122,Jakob Johnson,NE,SEA,74,109,91.5,17.5,0,4.138513513513513
123,De'Angelo Henderson Sr.,FA,,74,132,103.0,29.0,0,11.364864864864865
124,Michael Burton,NO,LV,93,113,103.0,10.0,0,1.075268817204301
125,Cullen Gillaspia,HOU,BAL,86,121,103.5,17.5,0,3.561046511627907
126,Samaje Perine,CIN,CLE,103,124,113.5,10.5,0,1.0703883495145632
127,Elijhaa Penny,NYG,CHI,107,120,113.5,6.5,0,0.39485981308411217
128,Raymond Calais,LAR,PHI,104,141,124.7,15.4,0,2.2803846153846155
129,Rico Dowdle,DAL,ATL,115,120,117.5,2.5,0,0.05434782608695652
130,Dexter Williams,GB,DET,101,166,133.5,32.5,0,10.457920792079207
131,Derek Watt,PIT,DEN,104,168,136.0,32.0,0,9.846153846153847
132,Darius Bradwell,LAC,KC,114,172,137.3,25.0,0,5.482456140350878
133,Reggie Gilliam,BUF,MIA,105,140,122.5,17.5,0,2.9166666666666665
134,Taiwan Jones,BUF,MIA,122,125,123.5,1.5,0,0.018442622950819672
135,Dwayne Washington,NO,LV,114,165,139.5,25.5,0,5.703947368421052
136,Patrick Taylor Jr.,GB,DET,117,143,130.0,13.0,0,1.4444444444444444
137,D.J. Foster,ARI,WAS,123,177,150.0,27.0,0,5.926829268292683
