Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
80,Lance Dunbar,LAR,ARI,68,85,75.3,3.9
81,Aaron Ripkowski,GB,TB,63,84,75.3,5.3
82,Akeem Hunt,KC,NYJ,56,89,75.9,9.1
83,Kenjon Barner,PHI,SEA,65,115,76.3,10.2
84,Patrick DiMarco,BUF,NE,72,84,78.0,6.0
85,Anthony Sherman,KC,NYJ,72,89,78.1,6.6
86,James Conner,PIT,CIN,57,104,79.5,7.4
87,Jamize Olawale,OAK,NYG,71,88,79.8,5.3
88,Cameron Artis-Payne,CAR,NO,74,95,80.9,4.5
89,Matthew Dayes,CLE,LAC,73,91,81.3,6.4
90,Derrick Coleman,ATL,MIN,75,88,81.5,6.5
91,Tommy Bohanon,JAC,IND,77,87,82.2,3.9
92,Justin Davis,LAR,ARI,74,127,82.5,14.5
93,Thomas Rawls,SEA,PHI,76,97,83.1,4.6
94,Andy Janovich,DEN,MIA,70,93,83.3,8.3
95,Zach Zenner,DET,BAL,68,130,83.7,10.6
96,De'Veon Smith,MIA,DEN,70,111,85.8,15.3
97,Corey Grant,JAC,IND,73,100,86.5,13.5
98,CJ Ham,MIN,ATL,82,96,87.1,4.9
99,Terrance West,BAL,DET,79,99,87.9,8.6
100,Malcolm Brown,LAR,ARI,72,125,88.1,16.4
101,Zach Line,NO,CAR,82,94,89.0,5.4
102,Derek Watt,LAC,CLE,84,97,89.6,4.8
103,Devante Mays,GB,TB,80,98,90.3,6.2
104,Trey Edmunds,NO,CAR,82,95,90.4,4.9
105,Jalston Fowler,TEN,HOU,97,100,98.5,1.5
106,Brian Hill,CIN,PIT,82,116,99.0,17.0
107,James Wilder Jr.,FA,,89,112,100.5,11.5
