Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
35,Robby Anderson,NYJ,MIA,22,58,34.4,6.7
36,Pierre Garcon,SF,DET,14,52,35.4,6.4
37,Tyler Lockett,SEA,CHI,22,55,36.3,6.2
38,Kenny Golladay,DET,SF,21,52,37.4,6.3
39,Sterling Shepard,NYG,DAL,26,64,40.3,5.4
40,Chris Godwin,TB,PHI,21,85,43.9,9.3
41,Keelan Cole,JAC,NE,35,67,44.1,5.2
42,Brandon Marshall,SEA,CHI,28,84,45.5,9.1
43,John Brown,BAL,CIN,33,73,45.1,6.4
44,Sammy Watkins,KC,PIT,23,67,45.0,6.7
45,Dante Pettis,SF,DET,25,91,45.7,12.5
46,Jordy Nelson,OAK,DEN,28,63,45.4,7.1
47,Ted Ginn,NO,CLE,33,78,47.1,6.9
48,Mike Williams,LAC,BUF,30,76,48.2,7.9
49,Will Fuller,HOU,TEN,10,73,49.3,10.8
50,Kelvin Benjamin,BUF,LAC,28,70,50.2,6.6
51,Geronimo Allison,GB,MIN,36,76,51.0,6.6
52,Cole Beasley,DAL,NYG,33,75,53.0,9.0
53,Danny Amendola,MIA,NYJ,38,69,53.1,5.9
54,Mohamed Sanu,ATL,CAR,31,74,53.6,7.7
55,DeSean Jackson,TB,PHI,36,90,54.4,8.1
56,Mike Wallace,PHI,TB,38,80,55.8,7.5
57,Allen Hurns,DAL,NYG,35,86,56.4,7.6
58,Phillip Dorsett,NE,JAC,29,91,57.6,9.1
59,John Ross,CIN,BAL,35,89,59.7,9.0
60,Ryan Grant,IND,WAS,39,76,59.4,7.6
61,Dede Westbrook,JAC,NE,38,81,59.2,6.5
62,Tyrell Williams,LAC,BUF,44,75,59.7,5.8
63,Josh Doctson,WAS,IND,39,88,65.5,9.7
64,Paul Richardson,WAS,IND,31,99,63.5,9.3
65,Antonio Callaway,CLE,NO,20,108,77.9,18.4
66,Rishard Matthews,TEN,HOU,40,89,64.6,8.4
67,Devante Parker,MIA,NYJ,36,135,71.2,12.9
68,Rashard Higgins,CLE,NO,22,111,84.9,19.3
69,Willie Snead,BAL,CIN,39,96,68.5,10.1
70,Donte Moncrief,JAC,NE,32,80,69.8,7.7
71,Trent Taylor,SF,DET,43,101,78.1,13.2
72,Bruce Ellington,HOU,TEN,50,103,68.5,8.4
73,Courtland Sutton,DEN,OAK,50,82,67.2,5.7
74,Anthony Miller,CHI,SEA,50,96,67.7,7.3
75,Michael Gallup,DAL,NYG,52,97,71.6,7.9
76,Tyler Boyd,CIN,BAL,46,100,79.8,8.8
77,Albert Wilson,MIA,NYJ,41,114,75.1,8.5
78,Jermaine Kearse,NYJ,MIA,45,111,83.5,11.3
79,D.J. Moore,CAR,ATL,55,137,82.5,14.6
80,Zay Jones,BUF,LAC,46,100,85.7,11.4
81,Calvin Ridley,ATL,CAR,53,94,74.5,5.8
82,Christian Kirk,ARI,LAR,51,106,81.4,7.1
83,Cameron Meredith,NO,CLE,57,117,86.8,11.2
84,Chad Williams,ARI,LAR,57,103,91.4,9.9
85,Chester Rogers,IND,WAS,59,110,82.3,8.5
86,Justin Hunter,PIT,KC,59,120,97.0,12.8
87,Deonte Thompson,DAL,NYG,59,119,99.0,12.5
88,Taylor Gabriel,CHI,SEA,60,95,78.0,6.5
89,Adam Humphries,TB,PHI,60,108,83.3,11.9
90,Jaron Brown,SEA,CHI,60,103,89.7,9.8
91,Austin Carr,NO,CLE,63,130,81.5,10.4
92,Cordarrelle Patterson,NE,JAC,61,108,85.3,8.6
93,Torrey Smith,CAR,ATL,63,99,86.1,7.2
94,Terrelle Pryor,NYJ,MIA,70,102,86.4,7.2
95,Tre'Quan Smith,NO,CLE,68,109,86.5,8.4
96,Travis Benjamin,LAC,BUF,61,126,86.7,6.7
97,Laquon Treadwell,MIN,GB,66,101,86.9,6.8
98,Jakeem Grant,MIA,NYJ,65,149,87.8,14.2
99,Taywan Taylor,TEN,HOU,62,106,89.4,9.2
100,Jarius Wright,CAR,ATL,66,112,90.0,9.7
101,James Washington,PIT,KC,74,113,92.9,7.2
102,Terrance Williams,DAL,NYG,72,104,93.2,6.7
103,Seth Roberts,OAK,DEN,68,106,95.1,7.8
104,Tajae Sharpe,TEN,HOU,78,114,97.7,8.3
105,Jeremy Kerley,BUF,LAC,79,110,99.9,5.6
106,Jordan Lasley,BAL,CIN,100,100,100.0,0.0
107,Cody Latimer,NYG,DAL,82,117,100.7,5.7
108,Chris Conley,KC,PIT,76,109,102.5,6.8
109,Andre Roberts,NYJ,MIA,87,117,102.7,10.1
110,Martavis Bryant,OAK,DEN,79,138,103.1,11.7
111,Jeremy Maclin,FA,,98,107,103.3,3.6
112,Marcell Ateman,OAK,DEN,100,109,104.0,3.4
113,Tavon Austin,DAL,NYG,80,152,105.4,11.1
114,David Moore,SEA,CHI,98,114,107.1,4.4
115,D.J. Chark,JAC,NE,94,117,107.5,5.0
116,Shelton Gibson,PHI,TB,82,141,108.8,17.8
117,Kevin White,CHI,SEA,78,143,109.1,13.8
118,J.,ARI,LAR,91,125,109.2,6.8
119,Chris Moore,BAL,CIN,94,118,110.6,6.3
120,TJ Jones,DET,SF,87,133,111.0,10.2
121,Justin Hardy,ATL,CAR,107,123,113.6,5.2
122,Josh Reynolds,LAR,ARI,101,123,113.6,6.8
123,Brandon LaFell,OAK,DEN,95,141,115.1,12.6
124,De'Anthony Thomas,KC,PIT,99,128,115.2,8.2
125,DeAndre Carter,PHI,TB,97,125,115.4,8.6
126,Braxton Miller,PHI,TB,102,132,117.0,15.0
127,Marquez Valdes-Scantling,GB,MIN,85,147,117.2,15.1
128,Corey Coleman,NE,JAC,84,146,117.6,20.5
129,Demarcus Robinson,KC,PIT,107,131,118.9,8.0
130,Ryan Switzer,PIT,KC,105,137,119.1,8.9
131,Andre Holmes,BUF,LAC,107,132,119.4,9.6
132,DaeSean Hamilton,DEN,OAK,112,128,120.2,4.5
133,Kendrick Bourne,SF,DET,93,137,120.9,12.9
134,Zach Pascal,IND,WAS,95,139,122.9,12.9
135,J'Mon Moore,GB,MIN,87,150,123.9,17.1
136,Damion Ratley,CLE,NO,112,136,124.0,12.0
137,Trey Quinn,WAS,IND,86,145,124.7,27.4
138,Stacy Coley,MIN,GB,113,143,125.8,9.3
139,Kamar Aiken,PHI,TB,114,150,126.0,17.0
140,Josh Malone,CIN,BAL,113,148,127.2,10.2
141,Darrius Heyward-Bey,PIT,KC,106,141,127.7,10.7
142,Tommylee Lewis,NO,CLE,105,142,128.6,12.4
143,Maurice Harris,WAS,IND,96,144,128.7,16.2
144,Brian Quick,WAS,IND,115,142,128.8,11.9
145,Robert Foster,BUF,LAC,104,155,128.8,16.8
146,Richie James,SF,DET,120,137,129.3,7.8
147,Russell Shepard,NYG,DAL,97,153,131.3,17.1
148,Vyncint Smith,HOU,TEN,114,154,131.8,13.0
149,Dwayne Harris,OAK,DEN,123,144,132.5,7.3
150,Ray-Ray McCloud,BUF,LAC,130,139,133.3,3.5
151,Equanimeous St. Brown,GB,MIN,89,151,133.4,19.3
152,Tim Patrick,DEN,OAK,126,149,135.0,9.4
153,Charone Peake,NYJ,MIA,125,143,136.0,7.9
154,Alex Erickson,CIN,BAL,131,150,136.2,7.0
155,Johnny Holton,OAK,DEN,124,152,136.6,11.0
156,Marvin Hall,ATL,CAR,122,149,138.2,11.0
157,Darius Jennings,TEN,HOU,129,145,139.3,7.3
158,Jaydon Mickens,JAC,NE,132,156,143.4,9.0
159,Freddie Martino,TB,PHI,132,154,144.3,7.9
160,Janarion Grant,BAL,CIN,135,153,145.2,7.3
161,Matt Slater,NE,JAC,131,162,146.0,11.0
162,Josh Bellamy,CHI,SEA,134,157,147.7,9.9
163,Geremy Davis,LAC,BUF,140,158,148.7,7.4
164,Marcus Johnson,IND,WAS,144,159,151.5,7.5
165,Tanner McEvoy,MIA,NYJ,148,160,152.7,5.2
166,Derrick Willies,CLE,NO,142,163,154.0,8.8
167,J.,LAC,BUF,154,161,157.5,3.5
168,Keenan Reynolds,SEA,CHI,155,164,159.5,4.5
169,Brandon Zylstra,MIN,GB,156,165,160.5,4.5
