Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
49,Hunter Renfrow,OAK,LAC,42,54,48.7,2.0,8.2,0.0952380952381
50,Chester Rogers,IND,MIA,42,66,49.4,4.6,8.1,0.50380952381
51,Taylor Gabriel,CHI,DET,37,62,51.1,3.4,7.9,0.312432432432
52,Olabisi Johnson,MIN,DAL,48,63,52.2,2.1,7.8,0.091875
53,Marquez Valdes-Scantling,GB,CAR,43,70,53.2,5.1,7.3,0.60488372093
54,Anthony Miller,CHI,DET,45,68,56.7,4.6,7.2,0.470222222222
55,Russell Gage,ATL,NO,40,68,56.7,5.3,7.2,0.70225
56,Randall Cobb,DAL,MIN,51,68,58.0,2.6,7.1,0.132549019608
57,James Washington,PIT,LAR,48,68,59.1,3.7,6.9,0.285208333333
58,Josh Gordon,SEA,SF,49,69,59.5,5.0,7.0,0.510204081633
59,Albert Wilson,MIA,IND,38,76,60.2,6.0,6.6,0.947368421053
60,Allen Lazard,GB,CAR,48,71,58.2,4.3,7.0,0.385208333333
61,Alex Erickson,CIN,BAL,41,75,59.5,8.8,6.5,1.8887804878
62,Geronimo Allison,GB,CAR,51,77,63.8,6.2,6.6,0.753725490196
63,Mecole Hardman,KC,TEN,49,78,65.2,6.8,6.4,0.943673469388
64,Zay Jones,OAK,LAC,52,74,62.5,4.6,6.3,0.406923076923
65,Dante Pettis,SF,SEA,51,73,65.9,4.1,6.1,0.329607843137
66,Willie Snead,BAL,CIN,61,75,65.8,3.3,6.2,0.178524590164
67,Jakeem Grant,MIA,IND,44,79,64.4,6.0,6.0,0.818181818182
68,Allen Hurns,MIA,IND,56,79,67.9,6.3,5.9,0.70875
69,Demarcus Robinson,KC,TEN,56,74,68.4,2.9,5.9,0.150178571429
70,Tajae Sharpe,TEN,KC,51,79,69.9,7.7,5.6,1.16254901961
71,KeeSean Johnson,ARI,TB,67,80,72.1,3.2,5.6,0.152835820896
72,Antonio Callaway,CLE,BUF,53,79,72.4,2.4,5.4,0.108679245283
73,Tre'Quan Smith,NO,ATL,57,98,73.1,8.6,5.3,1.29754385965
74,Cody Latimer,NYG,NYJ,66,86,76.0,4.5,5.3,0.306818181818
75,Laquon Treadwell,MIN,DAL,64,83,73.8,3.8,5.4,0.225625
76,Breshad Perriman,TB,ARI,64,96,74.8,6.1,5.3,0.58140625
77,Miles Boykin,BAL,CIN,67,87,79.8,4.7,5.2,0.329701492537
78,Andy Isabella,ARI,TB,58,86,80.1,4.7,5.1,0.380862068966
79,David Moore,SEA,SF,65,93,80.1,5.7,5.2,0.499846153846
80,Jarius Wright,CAR,GB,71,88,81.0,3.0,5.1,0.12676056338
81,Isaiah McKenzie,BUF,CLE,61,88,80.5,3.7,5.1,0.224426229508
82,Cordarrelle Patterson,CHI,DET,73,100,83.8,4.7,4.8,0.302602739726
83,Bennie Fowler,NYG,NYJ,69,93,80.8,6.2,4.7,0.557101449275
84,Kendrick Bourne,SF,SEA,71,94,83.5,4.1,4.6,0.23676056338
85,Jaron Brown,SEA,SF,66,108,89.0,8.5,4.5,1.0946969697
86,Pharoh Cooper,ARI,TB,77,101,90.3,4.9,4.4,0.311818181818
87,Marvin Hall,DET,CHI,80,113,88.5,7.1,4.4,0.630125
88,Vyncint Smith,NYJ,NYG,82,97,88.9,3.6,4.4,0.158048780488
89,Tavon Austin,DAL,MIN,74,103,91.6,3.4,4.3,0.156216216216
90,Jake Kumerow,GB,CAR,82,101,91.9,3.6,4.3,0.158048780488
91,Seth Roberts,BAL,CIN,86,109,92.6,4.7,4.2,0.256860465116
92,Justin Hardy,ATL,NO,68,104,95.2,5.2,4.2,0.397647058824
93,Ashton Dulin,IND,MIA,67,106,93.0,8.0,4.0,0.955223880597
94,Robert Foster,BUF,CLE,74,104,95.2,6.1,4.0,0.502837837838
95,Corey Davis,TEN,KC,39,127,59.8,31.0,4.6,24.641025641
96,Andre Patton,LAC,OAK,65,110,95.7,6.5,4.0,0.65
97,Trevor Davis,OAK,LAC,91,109,98.2,4.5,3.6,0.222527472527
98,Trent Sherfield,ARI,TB,76,118,95.1,7.3,4.0,0.701184210526
99,Marcell Ateman,OAK,LAC,89,108,99.9,4.9,3.6,0.269775280899
100,Scott Miller,TB,ARI,97,114,102.7,3.6,3.4,0.133608247423
101,Richie James,SF,SEA,79,110,101.1,5.3,3.4,0.355569620253
102,Austin Carr,NO,ATL,92,114,100.2,5.8,3.5,0.365652173913
103,Rashard Higgins,CLE,BUF,92,115,99.3,4.8,3.4,0.250434782609
104,Kalif Raymond,TEN,KC,77,119,100.4,9.8,3.3,1.24727272727
105,Johnny Holton,PIT,LAR,95,108,103.5,2.6,3.3,0.0711578947368
106,Damiere Byrd,ARI,TB,83,114,106.5,4.4,3.1,0.233253012048
107,Marquise Goodwin,SF,SEA,74,130,102.9,10.5,3.2,1.48986486486
108,Deon Cain,IND,MIA,69,105,79.8,11.7,3.3,1.98391304348
109,Deonte Harris,NO,ATL,96,129,109.4,6.8,3.0,0.481666666667
110,Chris Moore,BAL,CIN,98,125,111.3,6.0,3.0,0.367346938776
111,Javon Wims,CHI,DET,100,113,108.3,3.1,3.0,0.0961
112,Ryan Switzer,PIT,LAR,101,121,112.2,4.0,2.9,0.158415841584
113,Isaiah Ford,MIA,IND,104,113,110.2,2.1,3.0,0.0424038461538
114,Marcus Johnson,IND,MIA,80,126,108.3,10.8,2.8,1.458
115,Duke Williams,BUF,CLE,79,128,115.0,10.6,2.4,1.42227848101
116,Donte Moncrief,CAR,GB,92,123,113.7,8.9,2.6,0.86097826087
117,Malik Turner,SEA,SF,109,124,118.1,3.1,2.8,0.0881651376147
118,Jason Moore,LAC,OAK,95,121,116.7,4.8,2.8,0.242526315789
119,Byron Pringle,KC,TEN,103,121,117.1,2.9,2.8,0.0816504854369
120,Andre Roberts,BUF,CLE,115,127,119.0,4.0,2.4,0.139130434783
121,Mike Thomas,LAR,PIT,95,125,109.5,14.5,1.9,2.21315789474
122,Cedrick Wilson,DAL,MIN,107,124,120.4,2.5,2.3,0.0584112149533
123,Cody Core,NYG,NYJ,102,124,109.7,10.1,1.0,1.00009803922
124,Braxton Berrios,NYJ,NYG,114,126,122.3,3.1,2.3,0.084298245614
125,Gary Jennings,MIA,IND,108,116,112.0,3.3,1.3,0.100833333333
126,Justin Watson,TB,ARI,112,127,120.0,6.0,2.3,0.321428571429
127,Khadarel Hodge,CLE,BUF,111,125,120.6,2.7,2.2,0.0656756756757
128,Brandon Zylstra,CAR,GB,114,126,122.3,2.4,1.4,0.0505263157895
129,Drew Morgan,FA,,101,110,105.5,4.5,2.1,0.200495049505
130,Christian Blake,ATL,NO,103,116,109.5,6.5,1.4,0.410194174757
131,Devin Smith,DAL,MIN,115,128,123.8,4.4,1.3,0.168347826087
132,DeAndrew White,CAR,GB,115,126,120.3,4.5,0.7,0.176086956522
133,Krishawn Hogan,NO,ATL,108,128,124.8,3.3,0.6,0.100833333333
134,De'Anthony Thomas,BAL,CIN,115,129,123.5,5.9,0.5,0.302695652174
135,Taywan Taylor,CLE,BUF,117,125,121.7,3.4,0.4,0.0988034188034
136,Olamide Zaccheaus,ATL,NO,122,129,126.2,2.7,0.3,0.0597540983607
137,Riley Ridley,CHI,DET,126,130,127.7,1.7,0.2,0.0229365079365
