Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
89,Travis Benjamin,LAC,PIT,85,111,90.2,3.3
90,Keelan Cole,JAC,IND,73,130,91.8,9.7
91,Jarius Wright,CAR,TB,69,103,89.7,5.0
92,Demarcus Robinson,KC,OAK,70,110,92.4,6.2
93,Austin Carr,NO,DAL,77,104,91.5,6.4
94,TJ Jones,DET,LAR,75,112,94.9,6.2
95,Leonte Carroo,MIA,BUF,65,110,92.1,10.3
96,Cordarrelle Patterson,NE,MIN,79,112,97.4,5.2
97,Keith Kirkwood,NO,DAL,81,112,102.1,4.9
98,Ryan Grant,IND,JAC,87,105,96.0,4.6
99,Allen Hurns,DAL,NO,70,109,100.3,4.1
100,Jamison Crowder,WAS,PHI,62,144,92.3,10.7
101,Torrey Smith,CAR,TB,76,110,100.8,5.7
102,Trent Taylor,SF,SEA,94,113,100.5,3.9
103,James Washington,PIT,LAC,88,132,105.5,4.6
104,Breshad Perriman,CLE,HOU,76,107,97.4,5.8
105,Tim Patrick,DEN,CIN,104,136,117.4,10.0
106,DaeSean Hamilton,DEN,CIN,81,110,101.0,6.9
107,Bennie Fowler,NYG,CHI,96,126,102.1,2.5
108,Richie James,SF,SEA,91,125,103.1,8.2
109,Isaiah McKenzie,BUF,MIA,94,130,107.1,6.8
110,Josh Bellamy,CHI,NYG,101,125,112.8,3.6
111,Jordan Matthews,PHI,WAS,88,129,110.1,4.5
112,Jaron Brown,SEA,SF,99,134,115.6,6.3
113,Cody Core,CIN,DEN,93,139,114.0,7.5
114,Phillip Dorsett,NE,MIN,106,129,115.8,2.8
115,Michael Floyd,WAS,PHI,83,133,117.4,5.5
116,Corey Coleman,NYG,CHI,115,135,120.0,5.4
117,Noah Brown,DAL,NO,86,129,112.9,10.7
118,Cam Batson,TEN,NYJ,113,134,125.0,3.2
119,Zach Pascal,IND,JAC,105,156,122.1,6.6
120,Alex Erickson,CIN,DEN,106,164,122.1,10.5
121,Deonte Thompson,BUF,MIA,92,144,124.6,5.4
122,Chris Moore,BAL,ATL,103,124,118.6,3.0
123,Marvin Hall,ATL,BAL,107,135,118.7,7.5
124,Andre Holmes,BUF,MIA,91,155,124.1,9.2
125,Marquise Goodwin,SF,SEA,67,85,76.3,7.1
126,Andy Jones,DET,LAR,112,133,120.5,4.6
127,Damion Ratley,CLE,HOU,115,153,121.5,3.2
128,Justin Hardy,ATL,BAL,118,132,126.8,3.9
129,J.,ARI,GB,115,135,124.4,5.6
130,Tommylee Lewis,NO,DAL,99,120,105.0,4.7
131,Auden Tate,CIN,DEN,114,150,121.7,8.8
132,Russell Shepard,NYG,CHI,113,139,127.1,6.4
133,Brice Butler,MIA,BUF,95,139,117.3,9.7
134,Dwayne Harris,OAK,KC,121,137,128.3,5.4
135,Justin Watson,TB,CAR,91,142,111.8,17.0
136,Rashad Greene,JAC,IND,100,131,112.0,8.7
137,Trent Sherfield,ARI,GB,115,146,130.3,6.4
138,Andre Roberts,NYJ,TEN,116,134,125.4,7.1
139,Charone Peake,NYJ,TEN,126,154,132.0,4.5
140,Pharoh Cooper,LAR,DET,118,137,127.8,8.1
141,Nick Williams,FA,,102,139,123.8,14.4
142,Brandon Marshall,NO,DAL,102,126,116.7,10.5
143,Darius Jennings,TEN,NYJ,119,140,133.6,4.1
144,Khadarel Hodge,LAR,DET,128,168,141.7,6.3
145,Jake Kumerow,GB,ARI,100,143,136.0,7.8
146,J'Mon Moore,GB,ARI,127,160,137.0,4.9
147,Rishard Matthews,NYJ,TEN,93,149,132.5,22.9
148,Chad Williams,ARI,GB,124,136,128.3,5.4
149,Justin Hunter,PIT,LAC,114,145,131.0,12.8
150,DeAndre Carter,HOU,CLE,94,162,139.8,26.9
151,Keon Hatcher,OAK,KC,135,163,143.2,4.7
152,Sammie Coates,HOU,CLE,114,142,128.0,14.0
153,Marcus Kemp,KC,OAK,121,153,138.3,13.2
154,Bobo Wilson,TB,CAR,137,152,144.3,5.7
155,Kevin White,CHI,NYG,133,146,140.7,5.6
156,Geremy Davis,LAC,PIT,138,147,143.3,3.9
157,Martavis Bryant,OAK,KC,135,167,149.8,11.4
158,Brandon Zylstra,MIN,NE,137,151,145.3,6.0
159,Darrius Heyward-Bey,PIT,LAC,142,157,149.0,6.2
160,Gehrig Dieter,KC,OAK,142,154,149.3,5.2
161,Malik Turner,SEA,SF,145,156,149.3,4.8
162,JoJo Natson,LAR,DET,149,158,154.7,4.0
163,Lance Lenoir,DAL,NO,150,169,159.5,9.5
