Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts
79,Austin Walter,FA,,57,84,70.6,6.2,1.0
80,Mike Boone,MIN,PHI,68,87,79.5,4.6,1.1
81,John Kelly,LAR,SF,67,86,76.3,5.4,1.1
82,Tavon Austin,DAL,NYJ,58,81,69.6,6.6,0
83,Tyler Ervin,JAC,NO,63,91,79.8,9.4,0.9
84,Kenjon Barner,ATL,ARI,70,89,79.8,4.4,0.8
85,Andy Janovich,DEN,TEN,65,89,82.7,4.4,0.8
86,Brian Hill,ATL,ARI,74,91,82.7,4.3,0.7
87,Troymaine Pope,LAC,PIT,73,90,83.3,3.9,0.7
88,Jamize Olawale,DAL,NYJ,75,88,83.1,2.7,0.6
89,Anthony Sherman,KC,HOU,78,90,86.2,3.3,0.6
90,Jordan Scarlett,CAR,TB,60,95,89.2,4.9,0.6
91,Qadree Ollison,ATL,ARI,77,94,87.7,4.5,0.6
92,Darwin Thompson,KC,HOU,76,94,89.4,2.7,0.5
93,Dexter Williams,GB,DET,83,95,90.7,2.7,0.5
94,Justin Jackson,LAC,PIT,71,84,78.0,5.4,0.5
95,Travis Homer,SEA,CLE,84,94,88.6,3.6,0.4
96,Trey Edmunds,PIT,LAC,75,95,83.8,7.3,0.4
97,Roosevelt Nix,PIT,LAC,80,86,83.0,2.4,0.4
98,Trenton Cannon,NYJ,DAL,89,95,91.5,2.3,0.3
