Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
36,Laviska Shenault Jr.,JAC,MIA,24,47,35.6,4.4,9.6,0.8066666666666668
37,Will Fuller V,HOU,PIT,21,49,35.8,6.8,9.6,2.201904761904762
38,Robby Anderson,CAR,LAC,29,55,37.3,4.7,9.6,0.7617241379310346
39,Jerry Jeudy,DEN,TB,30,52,41.1,5.1,9.3,0.8669999999999999
40,Russell Gage,ATL,CHI,14,58,41.3,4.2,9.2,1.26
41,Allen Lazard,GB,NO,24,56,41.6,6.3,9.2,1.6537499999999998
42,Mike Williams,LAC,CAR,33,54,42.9,3.5,9.0,0.3712121212121212
43,Keelan Cole,JAC,MIA,19,75,43.9,9.0,8.9,4.2631578947368425
44,Marquez Valdes-Scantling,GB,NO,26,62,44.2,4.7,8.9,0.8496153846153848
45,Preston Williams,MIA,JAC,34,59,44.8,3.5,8.8,0.3602941176470588
46,Tre'Quan Smith,NO,GB,25,62,45.5,5.4,8.8,1.1664
47,Brandin Cooks,HOU,PIT,39,55,45.8,2.9,8.6,0.21564102564102564
48,Emmanuel Sanders,NO,GB,28,56,46.1,5.2,8.6,0.9657142857142859
49,Golden Tate,NYG,SF,35,67,47.7,4.9,8.4,0.6860000000000002
50,N'Keal Harry,NE,LV,37,59,48.0,3.1,8.4,0.25972972972972974
51,Anthony Miller,CHI,ATL,35,61,52.0,5.3,8.3,0.8025714285714286
52,Larry Fitzgerald,ARI,DET,44,71,52.7,5.1,8.0,0.5911363636363636
53,Curtis Samuel,CAR,LAC,43,72,53.7,4.4,7.9,0.45023255813953494
54,Michael Pittman Jr.,IND,NYJ,46,78,55.7,6.4,7.9,0.8904347826086958
55,Adam Humphries,TEN,MIN,45,88,59.5,8.2,7.8,1.4942222222222221
56,Cole Beasley,BUF,LAR,46,72,61.3,4.8,7.6,0.5008695652173912
57,KJ Hamler,DEN,TB,44,89,61.6,8.2,7.4,1.528181818181818
58,Brandon Aiyuk,SF,NYG,51,88,59.8,7.2,7.4,1.0164705882352942
59,Kendrick Bourne,SF,NYG,48,84,61.0,6.4,7.3,0.8533333333333335
60,Steven Sims,WAS,CLE,50,77,61.0,4.7,7.3,0.4418000000000001
61,Mecole Hardman,KC,BAL,55,91,64.8,9.3,7.2,1.5725454545454547
62,Danny Amendola,DET,ARI,47,74,65.0,4.5,6.9,0.4308510638297872
63,Sammy Watkins,KC,BAL,44,80,59.3,8.3,7.3,1.5656818181818186
64,Scotty Miller,TB,DEN,42,79,66.3,5.9,6.8,0.8288095238095239
65,Chris Conley,JAC,MIA,44,89,67.1,9.8,7.2,2.182727272727273
66,Randall Cobb,HOU,PIT,51,78,67.4,5.9,6.8,0.6825490196078432
67,Bryan Edwards,LV,NE,56,85,68.1,7.9,6.7,1.1144642857142857
68,Hunter Renfrow,LV,NE,61,86,70.8,5.4,6.6,0.478032786885246
69,Justin Jefferson,MIN,TEN,58,84,71.6,4.9,6.6,0.4139655172413794
70,James Washington,PIT,HOU,60,89,73.4,6.8,6.6,0.7706666666666666
71,Chase Claypool,PIT,HOU,55,84,72.7,5.4,6.3,0.5301818181818182
72,Demarcus Robinson,KC,BAL,66,87,76.0,5.3,6.3,0.4256060606060606
73,Miles Boykin,BAL,KC,58,81,71.7,5.4,6.4,0.5027586206896553
74,Zach Pascal,IND,NYJ,53,94,71.0,9.6,6.2,1.7388679245283019
75,Van Jefferson,LAR,BUF,63,89,75.2,5.4,6.2,0.4628571428571429
76,Andy Isabella,ARI,DET,48,95,76.7,13.2,5.7,3.6299999999999994
77,Damiere Byrd,NE,LV,60,94,77.6,7.8,6.2,1.014
78,Chris Hogan,NYJ,IND,51,96,70.7,11.8,6.1,2.730196078431373
79,Tee Higgins,CIN,PHI,66,94,82.6,5.4,5.7,0.4418181818181819
80,John Ross,CIN,PHI,64,113,83.4,11.0,5.3,1.890625
81,Isaiah Ford,MIA,JAC,57,95,78.6,7.6,5.6,1.0133333333333332
82,Braxton Berrios,NYJ,IND,57,101,78.9,11.4,5.6,2.2800000000000002
83,David Moore,SEA,DAL,57,94,82.1,7.5,4.9,0.9868421052631579
84,Willie Snead IV,BAL,KC,70,88,80.4,4.2,5.4,0.252
85,Greg Ward,PHI,CIN,61,92,80.6,7.0,5.0,0.8032786885245902
86,Olabisi Johnson,MIN,TEN,65,90,80.6,5.0,4.8,0.38461538461538464
87,Quintez Cephus,DET,ARI,68,104,86.6,7.8,4.8,0.8947058823529411
88,Darnell Mooney,CHI,ATL,57,105,88.2,8.7,4.7,1.327894736842105
89,Tim Patrick,DEN,TB,74,99,88.3,5.8,4.7,0.4545945945945946
90,Nelson Agholor,LV,NE,63,104,89.4,6.1,4.6,0.5906349206349205
91,Josh Reynolds,LAR,BUF,80,107,93.7,4.9,4.5,0.3001250000000001
92,Kenny Stills,HOU,PIT,77,104,91.5,6.4,4.4,0.5319480519480521
93,Cordarrelle Patterson,CHI,ATL,81,104,91.9,5.8,3.9,0.41530864197530865
94,Davante Adams,GB,NO,2,164,59.1,47.6,4.6,1132.88
95,Trent Taylor,SF,NYG,83,110,96.5,5.0,3.9,0.30120481927710846
96,Dontrelle Inman,WAS,CLE,83,105,94.1,4.9,3.4,0.289277108433735
97,Deonte Harris,NO,GB,60,112,91.5,8.1,3.6,1.0935
98,Devin Duvernay,BAL,KC,82,119,100.0,10.0,3.6,1.2195121951219512
99,JJ Arcega-Whiteside,PHI,CIN,80,110,96.9,6.3,3.4,0.496125
100,Jakobi Meyers,NE,LV,84,120,102.6,8.4,3.3,0.8400000000000001
101,Jakeem Grant,MIA,JAC,92,122,104.7,6.6,3.3,0.4734782608695652
102,KhaDarel Hodge,CLE,WAS,80,124,101.8,6.6,3.3,0.5445
103,Javon Wims,CHI,ATL,89,123,108.3,9.1,3.1,0.930449438202247
104,Mohamed Sanu,SF,NYG,88,115,107.5,4.7,3.2,0.2510227272727273
105,Josh Malone,NYJ,IND,78,135,95.5,14.1,3.1,2.5488461538461538
106,Jalen Guyton,LAC,CAR,87,115,102.8,7.5,3.1,0.646551724137931
107,Mike Thomas,CIN,PHI,84,114,104.3,5.7,3.1,0.3867857142857143
108,Kalif Raymond,TEN,MIN,97,117,106.6,5.5,2.8,0.3118556701030928
109,Dante Pettis,SF,NYG,94,126,114.9,7.8,2.8,0.6472340425531915
110,DaeSean Hamilton,DEN,TB,96,121,111.9,3.9,2.7,0.15843749999999998
111,Gabriel Davis,BUF,LAR,99,116,107.7,3.3,2.6,0.10999999999999999
112,Damion Ratley,NYG,SF,100,119,107.8,5.1,2.6,0.2601
113,Cam Batson,TEN,MIN,90,136,103.9,13.8,2.5,2.116
114,Freddie Swain,SEA,DAL,98,128,113.6,6.4,2.4,0.41795918367346946
115,Dede Westbrook,JAC,MIA,96,124,110.1,6.3,2.4,0.41343749999999996
116,Marvin Hall,DET,ARI,105,134,118.3,6.7,2.4,0.42752380952380953
117,Collin Johnson,JAC,MIA,100,121,110.0,5.9,2.3,0.3481
118,Malik Taylor,GB,NO,93,111,100.8,4.9,2.1,0.25817204301075275
119,Isaiah McKenzie,BUF,LAR,95,118,114.6,4.2,2.3,0.18568421052631578
120,John Hightower,PHI,CIN,92,136,117.1,11.1,2.2,1.3392391304347826
121,C.J. Board,NYG,SF,106,123,115.9,4.6,2.0,0.19962264150943393
122,Antonio Gandy-Golden,WAS,CLE,99,130,120.7,7.3,1.8,0.5382828282828283
123,Zay Jones,LV,NE,89,126,115.2,5.7,1.8,0.36505617977528093
124,Auden Tate,CIN,PHI,104,122,112.0,5.8,1.7,0.32346153846153847
125,Rashard Higgins,CLE,WAS,117,127,121.2,3.2,1.7,0.08752136752136754
126,Seth Roberts,CAR,LAC,118,129,124.8,3.1,1.6,0.0814406779661017
127,DeAndre Carter,HOU,PIT,114,134,127.6,4.9,1.4,0.21061403508771934
128,Olamide Zaccheaus,ATL,CHI,109,129,121.8,8.0,1.3,0.5871559633027523
129,Noah Brown,DAL,SEA,108,138,128.8,7.3,1.3,0.49342592592592593
130,Ted Ginn Jr.,CHI,ATL,111,133,124.0,8.5,1.2,0.6509009009009009
131,Tajae Sharpe,MIN,TEN,112,134,126.0,8.6,1.2,0.6603571428571428
132,Ashton Dulin,IND,NYJ,116,156,134.0,13.2,1.1,1.5020689655172412
133,Marquez Callaway,NO,GB,112,140,128.8,11.3,0.9,1.140089285714286
134,Byron Pringle,KC,BAL,120,133,124.7,5.9,0.9,0.29008333333333336
135,Keke Coutee,HOU,PIT,118,149,134.8,11.2,0.8,1.063050847457627
136,Joe Reed,LAC,CAR,124,149,136.3,9.5,0.8,0.7278225806451613
137,Diontae Spencer,DEN,TB,125,138,131.3,5.3,0.8,0.22472
138,K.J. Hill,LAC,CAR,132,144,137.8,5.8,0.6,0.2548484848484849
139,Trent Sherfield,ARI,DET,111,151,133.0,16.6,0.6,2.482522522522523
140,Alex Erickson,CIN,PHI,128,137,133.3,3.9,0.6,0.11882812499999999
141,Daurice Fountain,IND,NYJ,125,140,133.7,6.3,0.6,0.31751999999999997
142,Bennie Fowler III,NO,GB,128,144,133.7,7.3,0.5,0.416328125
143,Christian Blake,ATL,CHI,129,142,137.7,6.1,0.5,0.28844961240310074
144,Pharoh Cooper,CAR,LAC,131,150,140.3,7.8,0.5,0.46442748091603053
145,Cedrick Wilson,DAL,SEA,135,147,142.7,5.4,0.4,0.21600000000000003
146,Jaydon Mickens,TB,DEN,132,145,138.5,6.5,0.3,0.32007575757575757
147,Tyler Johnson,TB,DEN,131,155,143.0,12.0,0.2,1.099236641221374
148,Brandon Zylstra,CAR,LAC,139,148,143.5,4.5,0.2,0.14568345323741008
149,Brandon Powell,ATL,CHI,143,145,144.0,1.0,0.1,0.006993006993006993
150,Mack Hollins,MIA,JAC,141,148,144.5,3.5,0.1,0.08687943262411348
151,JoJo Natson,CLE,WAS,146,153,149.5,3.5,0.1,0.0839041095890411
152,Cam Sims,WAS,CLE,152,153,152.5,0.5,0.1,0.001644736842105263
