Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
51,Quincy Enunwa,NYJ,BUF,29,64,50.0,3.9
52,Josh Doctson,WAS,TB,35,71,50.7,3.8
53,Devante Parker,MIA,GB,39,62,51.5,4.2
54,John Ross,CIN,NO,33,81,53.0,6.8
55,Cole Beasley,DAL,PHI,27,70,53.7,3.3
56,Kenny Stills,MIA,GB,51,79,57.3,2.5
57,Antonio Callaway,CLE,ATL,52,64,58.7,2.1
58,Chris Hogan,NE,TEN,53,78,61.1,4.3
59,Keelan Cole,JAC,IND,44,77,59.8,6.3
60,Chris Conley,KC,ARI,41,82,61.5,9.8
61,Michael Gallup,DAL,PHI,48,83,62.2,5.8
62,Nelson Agholor,PHI,DAL,50,80,62.9,5.2
63,Curtis Samuel,CAR,PIT,50,89,63.4,4.5
64,Kelvin Benjamin,BUF,NYJ,39,75,64.0,3.4
65,Jermaine Kearse,NYJ,BUF,19,77,64.7,7.6
66,Brandon LaFell,OAK,LAC,50,78,67.2,3.9
67,Cordarrelle Patterson,NE,TEN,56,93,69.3,7.2
68,Alex Erickson,CIN,NO,46,92,66.0,4.4
69,Rashard Higgins,CLE,ATL,61,82,73.0,4.7
70,Tajae Sharpe,TEN,NE,54,82,69.8,6.8
71,Seth Roberts,OAK,LAC,64,78,68.8,3.4
72,Martavis Bryant,OAK,LAC,61,91,75.5,6.0
73,Zay Jones,BUF,NYJ,57,81,69.8,5.3
74,Jakeem Grant,MIA,GB,62,92,73.7,5.1
75,Chester Rogers,IND,JAC,60,82,72.9,3.8
76,D.J. Chark,JAC,IND,56,82,76.6,3.8
77,Allen Hurns,DAL,PHI,58,98,78.1,6.0
78,Cody Core,CIN,NO,62,101,73.4,5.9
79,Kendrick Bourne,SF,NYG,28,96,81.4,7.5
80,James Washington,PIT,CAR,62,95,83.6,4.5
81,Dontrelle Inman,IND,JAC,65,99,79.2,6.9
82,Ryan Grant,IND,JAC,72,101,81.2,4.2
83,Equanimeous St. Brown,GB,MIA,61,91,85.2,3.4
84,TJ Jones,DET,CHI,72,100,84.2,3.4
85,Bennie Fowler,NYG,SF,62,97,82.4,5.9
86,Terrelle Pryor,BUF,NYJ,54,96,85.1,4.4
87,Jarius Wright,CAR,PIT,57,99,89.3,8.2
88,Phillip Dorsett,NE,TEN,77,116,89.4,7.0
89,Demarcus Robinson,KC,ARI,59,105,82.4,11.0
90,Damion Ratley,CLE,ATL,79,107,88.6,6.0
91,Dante Pettis,SF,NYG,66,108,92.0,5.8
92,Austin Carr,NO,CIN,66,99,88.2,6.1
93,Travis Benjamin,LAC,OAK,67,102,94.6,2.9
94,Richie James,SF,NYG,68,109,88.0,9.7
95,Josh Reynolds,LAR,SEA,85,125,97.5,6.8
96,Josh Bellamy,CHI,DET,87,106,98.7,3.6
97,Ryan Switzer,PIT,CAR,63,120,99.6,3.2
98,Trent Taylor,SF,NYG,85,108,97.5,3.6
99,Breshad Perriman,CLE,ATL,90,112,97.6,3.0
100,Brandon Powell,DET,CHI,88,129,105.5,6.7
101,Jordan Matthews,PHI,DAL,89,119,103.9,5.6
102,Michael Floyd,WAS,TB,78,118,96.7,10.1
103,Jaron Brown,SEA,LAR,98,116,104.1,3.7
104,J.,ARI,KC,92,110,101.5,3.4
105,Deontay Burnett,NYJ,BUF,67,103,93.4,7.7
106,Marvin Hall,ATL,CLE,97,110,104.0,2.6
107,Andre Holmes,BUF,NYJ,96,111,104.1,1.8
108,Rishard Matthews,NYJ,BUF,93,117,106.4,6.1
109,Zach Pascal,IND,JAC,98,117,108.3,3.8
110,Justin Hardy,ATL,CLE,94,116,106.1,3.8
111,Auden Tate,CIN,NO,69,114,104.1,7.3
112,Andre Roberts,NYJ,BUF,88,99,95.0,3.3
113,Darius Jennings,TEN,NE,83,128,111.1,5.3
114,Deonte Thompson,DAL,PHI,100,122,108.3,2.4
115,Cam Batson,TEN,NE,101,119,105.6,4.0
116,Dwayne Harris,OAK,LAC,109,118,112.8,1.8
117,Rashad Greene,JAC,IND,102,120,112.5,6.5
118,Brian Quick,WAS,TB,95,112,106.3,8.0
119,J'Mon Moore,GB,MIA,88,121,117.0,2.8
120,Damiere Byrd,CAR,PIT,110,130,117.4,5.8
121,Ray-Ray McCloud,BUF,NYJ,111,125,118.2,5.5
122,Russell Shepard,NYG,SF,105,138,120.4,11.0
123,Kevin White,CHI,DET,105,137,116.7,14.4
124,Justin Hunter,PIT,CAR,111,115,113.0,2.0
125,Justin Watson,TB,WAS,115,131,122.8,6.5
126,Charone Peake,NYJ,BUF,107,127,117.0,10.0
127,Javon Wims,CHI,DET,114,126,120.0,6.0
128,Dan Arnold,NO,CIN,118,124,121.0,3.0
129,Leonte Carroo,MIA,GB,111,141,126.0,15.0
130,Jawill Davis,NYG,SF,114,142,128.0,14.0
131,Marcus Kemp,KC,ARI,122,132,126.3,4.2
132,Jehu Chesson,WAS,TB,121,130,125.5,4.5
133,Darrius Heyward-Bey,PIT,CAR,123,145,132.0,9.4
134,Keith Kirkwood,NO,CIN,120,140,130.0,10.0
135,Nick Williams,LAR,SEA,121,134,127.5,6.5
136,Trent Sherfield,ARI,KC,123,131,127.0,4.0
137,Khadarel Hodge,LAR,SEA,124,149,136.5,12.5
