Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
83,Patrick DiMarco,BUF,TEN,71,95,78.4,3.3
84,James Develin,NE,IND,62,85,74.8,2.9
85,Mike Gillislee,FA,,75,88,80.4,2.7
86,De'Lance Turner,BAL,CLE,75,98,89.0,5.7
87,Zach Line,NO,WAS,74,90,85.0,4.0
88,Alex Armah,CAR,NYG,73,87,80.2,2.8
89,Andy Janovich,DEN,NYJ,77,89,83.5,2.6
90,Kenjon Barner,FA,,57,79,72.0,6.2
91,Raheem Mostert,SF,ARI,76,100,91.1,3.6
92,Kapri Bibbs,WAS,NO,61,94,83.3,2.1
93,Derrick Coleman,ARI,SF,86,94,90.1,1.9
94,Brandon Wilds,JAC,KC,83,107,90.3,3.6
95,Derek Watt,LAC,OAK,83,91,87.2,1.6
96,Ameer Abdullah,DET,GB,71,99,90.7,5.4
97,Keith Smith,OAK,LAC,69,90,87.2,3.0
98,Roosevelt Nix,PIT,ATL,89,109,95.0,1.9
99,Samaje Perine,WAS,NO,72,101,89.6,6.8
100,Thomas Rawls,CIN,MIA,80,105,91.0,9.0
101,DeAndre Washington,OAK,LAC,78,99,92.2,7.5
102,Jeremy McNichols,FA,,81,100,87.5,7.6
103,Cameron Artis-Payne,CAR,NYG,82,97,90.8,5.8
104,Tre Madden,SEA,LAR,85,103,92.5,6.6
105,John Kelly,LAR,SEA,82,102,93.0,7.3
106,Taiwan Jones,BUF,TEN,72,104,92.7,14.6
107,Elijhaa Penny,NYG,CAR,78,93,85.5,7.5
108,Gregory Howell,HOU,DAL,86,106,98.7,9.0
109,Ricky Ortiz,ATL,PIT,95,110,102.0,5.4
110,David Fluellen,TEN,BUF,84,108,96.0,12.0
111,Justin Jackson,LAC,OAK,87,109,98.0,11.0
