Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
80,Travaris Cadet,BUF,LAC,63,84,72.6,6.0
81,Jonathan Williams,NO,WAS,71,75,73.0,2.0
82,Andy Janovich,DEN,CIN,73,74,73.5,0.5
83,Trey Edmunds,NO,WAS,66,78,73.7,5.4
84,Paul Perkins,NYG,KC,69,83,75.3,5.8
85,Branden Oliver,LAC,BUF,68,87,76.4,4.1
86,Alfred Blue,HOU,ARI,65,92,76.5,6.0
87,Justin Davis,LAR,MIN,72,91,77.4,5.0
88,Bobby Rainey,FA,,70,82,78.5,3.4
89,Mike Davis,SEA,ATL,73,100,78.7,6.6
90,Zach Line,NO,WAS,79,83,80.3,1.9
91,Derek Watt,LAC,BUF,81,83,82.0,1.0
92,Andre Williams,LAC,BUF,82,87,84.5,2.5
93,Akeem Hunt,KC,NYG,70,108,87.7,15.6
94,Dan Vitale,CLE,JAC,84,93,88.5,4.5
95,Jordan Todman,HOU,ARI,84,102,93.0,9.0
96,Elijhaa Penny,ARI,HOU,88,109,98.5,10.5
