"RK","PLAYER NAME",TEAM,"BEST","WORST","AVG.","STD.DEV"
"111","Cam Batson",TEN,"100","118","107.9","3.7"
"112","Isaiah McKenzie",BUF,"98","117","108.4","3.3"
"113","Freddie Swain",SEA,"106","120","111.8","3.9"
"114","Isaiah Coulter",HOU,"102","154","117.5","12.7"
"115","Antonio Callaway",MIA,"101","135","119.0","7.6"
"116","Deonte Harris",NO,"83","144","109.1","14.8"
"117","Isaiah Wright",WAS,"110","128","119.3","4.0"
"118","KeeSean Johnson",ARI,"101","133","118.5","5.2"
"119","Chris Conley",JAC,"111","129","119.3","4.5"
"120","DaeSean Hamilton",DEN,"106","125","115.5","3.7"
"121","Jamal Agnew",DET,"111","133","123.5","5.4"
"122","Alex Erickson",CIN,"99","142","123.8","8.7"
"123","Cedrick Wilson",DAL,"103","136","125.2","6.6"
"124","Andy Isabella",ARI,"101","133","122.6","7.5"
"125","Equanimeous St. Brown",GB,"105","121","118.8","3.2"
"126","Laquon Treadwell",ATL,"120","141","128.9","5.4"
"127","Juwan Johnson",NO,"115","152","131.8","9.7"
"128","K.J. Hill",LAC,"91","150","130.2","9.0"
"129","Brandon Zylstra",CAR,"106","142","131.0","6.3"
"130","Mike Thomas",CIN,"121","143","131.8","5.9"
"131","Ray-Ray McCloud",PIT,"118","136","127.8","4.7"
"132","Gunner Olszewski",NE,"123","147","137.8","6.4"
"133","Pharoh Cooper",CAR,"125","143","133.3","5.8"
"134","Noah Brown",DAL,"123","139","134.2","3.4"
"135","Javon Wims",CHI,"116","142","135.3","4.6"
"136","Olabisi Johnson",MIN,"106","152","136.4","8.7"
"137","Robert Foster",WAS,"120","144","136.6","6.4"
"138","Austin Mack",NYG,"121","158","144.3","9.7"
"139","Isaiah Ford",MIA,"88","156","133.8","17.5"
"140","C.J. Board",NYG,"131","146","138.7","4.6"
"141","Marcus Johnson",IND,"119","141","134.5","4.7"
"142","Lynn Bowden Jr.",MIA,"48","125","75.0","35.4"
"143","Ashton Dulin",IND,"128","149","141.7","7.2"
"144","Tommylee Lewis",NO,"126","150","143.4","5.2"
"145","Trent Taylor",SF,"137","148","143.6","2.3"
"146","Tyler Johnson",TB,"139","154","147.6","3.8"
"147","Diontae Spencer",DEN,"141","153","148.3","3.1"
"148","Dontrelle Inman",WAS,"127","153","144.5","4.7"
"149","James Proche",BAL,"144","155","151.4","3.0"
"150","Penny Hart",SEA,"139","150","148.2","1.7"
"151","Chris Moore",BAL,"136","152","145.2","6.5"
"152","Quez Watkins",PHI,"124","159","155.6","3.8"
"153","Riley Ridley",CHI,"149","164","154.4","4.6"
"154","Nick Westbrook-Ikhine",TEN,"144","166","157.0","4.7"
"155","Malik Taylor",GB,"147","157","153.7","2.4"
"156","Justin Watson",TB,"145","153","150.8","3.0"
"157","John Hightower",PHI,"148","162","156.5","3.4"
"158","River Cracraft",SF,"136","169","160.6","5.7"
"159","Joe Reed",LAC,"146","167","154.2","8.0"
"160","Marvin Hall",CLE,"137","165","156.6","9.8"
"161","Stanley Morgan Jr.",CIN,"146","169","159.0","7.1"
"162","Andre Roberts",BUF,"153","163","159.0","4.2"
"163","Nsimba Webster",LAR,"151","167","161.4","5.8"
"164","Marcus Kemp",FA,"147","160","155.0","5.7"
"165","DeMichael Harris",IND,"145","168","162.6","4.4"
"166","Austin Carr",NO,"147","171","162.6","8.3"
"167","Tajae Sharpe",FA,"146","165","158.3","8.7"
"168","Jake Kumerow",BUF,"156","173","165.0","6.0"
"169","Jaleel Scott",NYJ,"159","172","167.5","5.1"
"170","Ja'Marcus Bradley",CLE,"169","174","171.7","2.0"
