Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
131,Richie James,SF,SEA,121,137,130.3,4.1
132,Marvin Hall,ATL,ARI,115,135,125.2,5.0
133,Dwayne Harris,OAK,CIN,122,137,128.9,2.8
134,Andre Roberts,NYJ,HOU,107,124,114.7,4.5
135,Charone Peake,NYJ,HOU,111,137,126.0,7.0
136,Brandon Powell,DET,BUF,124,147,132.5,6.7
137,Jake Kumerow,GB,CHI,121,162,140.3,7.7
138,Andre Holmes,DEN,CLE,109,141,132.0,5.2
139,Byron Marshall,WAS,JAC,84,127,98.8,16.6
140,Eli Rogers,PIT,NE,97,128,115.6,10.2
141,Justin Watson,TB,BAL,132,144,135.8,2.6
142,Ray-Ray McCloud,BUF,DET,117,140,135.6,4.5
143,Jalen Tolliver,ARI,ATL,126,155,140.0,7.7
144,Bobo Wilson,TB,BAL,128,151,141.2,5.3
145,Khadarel Hodge,LAR,PHI,131,166,146.9,5.8
146,Malik Turner,SEA,SF,134,160,144.0,7.0
147,Darrius Heyward-Bey,PIT,NE,130,146,141.7,3.5
148,Sammie Coates,HOU,NYJ,131,143,139.0,3.5
149,J'Mon Moore,GB,CHI,126,163,139.2,9.8
150,River Cracraft,DEN,CLE,140,153,145.9,3.3
151,J.D. McKissic,SEA,SF,109,148,127.3,16.0
152,Gehrig Dieter,KC,LAC,120,161,141.2,14.0
153,Josh Malone,CIN,OAK,125,154,142.4,9.6
154,Shelton Gibson,PHI,LAR,124,149,140.5,10.0
155,Dan Arnold,NO,CAR,101,148,124.5,23.5
156,Pharoh Cooper,LAR,PHI,138,155,144.3,6.6
157,Russell Gage,ATL,ARI,135,153,145.5,6.6
158,Geremy Davis,LAC,KC,136,150,143.0,7.0
159,Marcus Kemp,KC,LAC,149,150,149.5,0.5
160,Keon Hatcher,OAK,CIN,150,160,154.0,4.3
161,Jawill Davis,NYG,TEN,145,159,152.0,7.0
162,Kevin White,CHI,GB,154,157,155.5,1.5
